AATS5s,ATSC2dv,ATSC3dv,ATSC7dv,ATSC5m,ATSC6m,ATSC4pe,ATSC3i,AATSC4dv,AATSC5dv,Atomic_Number,AtomicRadius,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density,Relative Molecular Weight,Permittivity,MPC,Boiling Point (°C),Target
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,46.07,24.3,0.3,78.37,0.18232
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,46.07,24.3,0.3,78.37,0.32688
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.29298
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,49.0,193.0,9.7,29.0,5.786,7.31,73.09,182.0,0.26,163.0,0.515
3.515151515,-9.0,-3.0,-65.25,99.502764,-378.735348,-1.238475,-29.09014543,-0.315217391,-0.295454545,30.0,139.0,6.4,-60.0,9.394,7.134,123.11,35.3,0.21,210.0,0.50142
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,58.0,235.0,29.6,635.0,5.539,6.77,73.09,36.7,0.37,153.0,0.65732
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,106.17,2.38,0.17,138.0,0.26076
5.132132132,2.0,-72.0,-76.0,900.4250681,-387.2845392,-4.511168166,-21.43958889,-0.475,1.162162162,25.0,197.0,9.4,-50.0,7.434,7.3,73.09,36.7,0.37,153.0,0.16402
5.132132132,2.0,-72.0,-76.0,900.4250681,-387.2845392,-4.511168166,-21.43958889,-0.475,1.162162162,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.5683
3.406349206,7.122769064,-74.70308275,133.1195241,-499.7510135,345.1171454,-4.049456463,-11.4038192,-1.302707346,-0.35027428,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.6525
3.049095607,-13.11111111,-36.33333333,5.0,16.02032455,305.4643367,-0.875777778,-3.720835241,-0.789598109,0.413436693,27.0,192.0,7.5,64.0,7.881,8.86,60.1,18.8,0.29,97.2,0.37358
3.049095607,-13.11111111,-36.33333333,5.0,16.02032455,305.4643367,-0.875777778,-3.720835241,-0.789598109,0.413436693,27.0,192.0,7.5,64.0,7.881,8.86,78.11,2.2,0.16,80.1,0.37516
3.813131313,22.55555556,-37.47222222,52.55555556,-209.0952711,197.5988695,-2.853133333,-15.89026657,-1.164141414,-0.858585859,13.0,184.0,8.3,42.0,5.986,2.7,106.17,2.38,0.19,144.0,0.28274
3.813131313,22.55555556,-37.47222222,52.55555556,-209.0952711,197.5988695,-2.853133333,-15.89026657,-1.164141414,-0.858585859,13.0,184.0,8.3,42.0,5.986,2.7,106.17,2.38,0.17,138.0,0.29304
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,29.0,140.0,6.7,119.0,7.726,8.933,73.09,36.7,0.37,153.0,0.2273
5.132132132,2.0,-72.0,-76.0,900.4250681,-387.2845392,-4.511168166,-21.43958889,-0.475,1.162162162,27.0,192.0,7.5,64.0,7.881,8.86,87.12,37.8,0.25,166.0,0.64662
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.19758
2.5,-28.08,-29.42,1.69,87.61725472,77.00815584,-0.031066,5.60363627,-0.325294118,0.585,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.15434
10.64102564,-0.872576177,-39.95567867,4.653739612,341.0205921,-395.2272923,-2.251463989,-15.36591958,-0.159510619,1.383336885,30.0,139.0,6.4,-60.0,9.394,7.134,87.12,32.2,0.25,165.1,0.4615
8.08045977,10.24,-36.08,-47.6,434.3616168,-77.80089334,-4.57818,-16.83487397,-1.185,1.504827586,62.0,229.0,28.8,16.0,5.644,7.52,73.09,36.7,0.37,153.0,0.0738
8.08045977,10.24,-36.08,-47.6,434.3616168,-77.80089334,-4.57818,-16.83487397,-1.185,1.504827586,59.0,239.0,28.2,93.0,5.464,6.77,73.09,36.7,0.37,153.0,0.11038
8.08045977,10.24,-36.08,-47.6,434.3616168,-77.80089334,-4.57818,-16.83487397,-1.185,1.504827586,63.0,233.0,27.7,83.0,5.67,5.24,73.09,36.7,0.37,153.0,0.09154
9.730639731,3.08,-39.83,46.29,-54.73138075,-103.1468025,0.20628,-17.00759267,-0.21,-0.244545455,30.0,139.0,6.4,-60.0,9.394,7.134,87.12,37.8,0.25,166.0,0.24686
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.11954
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,28.0,163.0,6.8,112.0,7.64,8.912,73.09,36.7,0.37,153.0,0.59146
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,27.0,192.0,7.5,64.0,7.881,8.86,89.13,37.7,0.2,174.0,0.2209
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,12.0,173.0,10.6,-40.0,7.646,1.74,89.13,37.7,0.2,174.0,0.22668
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,30.0,139.0,6.4,-60.0,9.394,7.134,89.13,37.7,0.2,174.0,0.21896
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.31422
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.17836
5.619047619,9.333333333,-17.11111111,-28.88888889,-58.02430904,271.6055111,-2.905322222,2.728500953,-2.397660819,-0.222222222,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.47938
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,48.0,158.0,7.2,-70.0,8.994,8.69,46.07,24.3,0.3,78.37,0.13446
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,48.0,158.0,7.2,-70.0,8.994,8.69,80.1,3.0,0.2,115.1,0.24422
6.089439787,-15.0,-14.0,0.0,0.0,0.0,0.276033333,-1.484482744,4.0,0.983015531,30.0,139.0,6.4,-60.0,9.394,7.134,79.1,12.4,0.19,115.0,0.1998
6.5,-5.884297521,-61.68595041,0.0,-221.0698163,71.43784074,3.333150413,-2.49472335,5.43553719,-7.537190083,30.0,139.0,6.4,-60.0,9.394,7.134,41.05,37.5,0.26,81.6,0.10888
6.5,-5.884297521,-61.68595041,0.0,-221.0698163,71.43784074,3.333150413,-2.49472335,5.43553719,-7.537190083,30.0,139.0,6.4,-60.0,9.394,7.134,41.05,37.5,0.26,81.6,0.12808
2.5,-28.08,-29.42,1.69,87.61725472,77.00815584,-0.031066,5.60363627,-0.325294118,0.585,48.0,158.0,7.2,-70.0,8.994,8.69,87.12,32.2,0.25,165.1,0.22274
3.720867209,-1.668639053,-43.73964497,32.66863905,-32.94045473,292.8465004,-1.561618935,-19.25705899,-1.231715976,0.138115168,49.0,193.0,9.7,29.0,5.786,7.31,41.05,37.5,0.26,81.6,0.26918
5.16374269,3.847750865,-26.19377163,18.07958478,-51.18037078,248.8391495,-1.821666782,-8.349339334,-1.654491862,-0.142050628,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.18382
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,27.0,192.0,7.5,64.0,7.881,8.86,84.9,9.1,0.2,39.6,0.06702
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,30.0,139.0,6.4,-60.0,9.394,7.134,101.14,36.7,0.2,152.0,0.39766
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.07146
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.05082
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,29.0,140.0,6.7,119.0,7.726,8.933,72.1,7.58,0.22,66.0,0.28884
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,12.0,173.0,10.6,-40.0,7.646,1.74,73.09,36.7,0.37,153.0,0.1338
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.31846
3.406349206,7.122769064,-74.70308275,133.1195241,-499.7510135,345.1171454,-4.049456463,-11.4038192,-1.302707346,-0.35027428,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.17114
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.29318
1.0,5.5,-6.5,0.0,104.9856391,0.0,-1.506975,0.069150389,-6.5625,14.0625,49.0,193.0,9.7,29.0,5.786,7.31,73.09,36.7,0.37,153.0,0.40458
3.515151515,-9.0,-3.0,-65.25,99.502764,-378.735348,-1.238475,-29.09014543,-0.315217391,-0.295454545,30.0,139.0,6.4,-60.0,9.394,7.134,276.3,31.206962209302326,0.31,213.0,0.48736
3.05026455,-6.633217993,-80.28373702,-33.34256055,148.3771986,511.8979713,-2.7619609,-21.2120641,-0.719723183,0.171033119,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.35048
5.619047619,9.333333333,-17.11111111,-28.88888889,-58.02430904,271.6055111,-2.905322222,2.728500953,-2.397660819,-0.222222222,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.24238
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,28.0,163.0,6.8,112.0,7.64,8.912,32.04,32.7,0.32,65.0,0.09834
5.132132132,2.0,-72.0,-76.0,900.4250681,-387.2845392,-4.511168166,-21.43958889,-0.475,1.162162162,29.0,140.0,6.7,119.0,7.726,8.933,73.09,36.7,0.37,153.0,0.44954
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,65.0,221.0,25.5,112.0,5.864,8.23,73.09,36.7,0.37,153.0,0.38372
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,66.0,229.0,24.5,34.0,5.939,8.55,73.09,36.7,0.37,153.0,0.38388
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,68.0,235.0,22.7,30.0,6.108,9.07,73.09,36.7,0.37,153.0,0.36638
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,68.0,235.0,22.7,30.0,6.108,9.07,73.09,36.7,0.37,153.0,0.38226
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,70.0,242.0,21.0,-2.0,6.254,6.9,73.09,36.7,0.37,153.0,0.36502
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.35464
5.619047619,9.333333333,-17.11111111,-28.88888889,-58.02430904,271.6055111,-2.905322222,2.728500953,-2.397660819,-0.222222222,30.0,139.0,6.4,-60.0,9.394,7.134,87.12,32.2,0.25,165.1,0.39432
5.956521739,8.061728395,-24.37037037,-14.81481481,128.7722934,4.396809432,-2.387660494,-13.6613542,-1.152006173,0.402039721,62.0,229.0,28.8,16.0,5.644,7.52,73.09,36.7,0.37,153.0,0.12938
5.956521739,8.061728395,-24.37037037,-14.81481481,128.7722934,4.396809432,-2.387660494,-13.6613542,-1.152006173,0.402039721,63.0,233.0,27.7,83.0,5.67,5.24,73.09,36.7,0.37,153.0,0.12896
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.0153
21.79166667,0.0,-44.0,9.0,269.7211129,-219.2622782,-1.2638,-3.07852192,-0.166666667,4.625,65.0,221.0,25.5,112.0,5.864,8.23,73.09,36.7,0.37,153.0,0.35754
5.182222222,14.88888889,-12.77777778,35.66666667,-310.886279,-55.760216,-1.067288889,-2.779407101,-0.837606838,-0.768888889,30.0,139.0,6.4,-60.0,9.394,7.134,46.07,24.3,0.3,78.37,0.06872
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.22796
11.67102397,10.23611111,-54.52083333,-6.847222222,242.1141365,139.2319556,-4.563447222,-9.325384487,-0.957799145,0.902369281,28.0,163.0,6.8,112.0,7.64,8.912,46.07,24.3,0.3,78.37,0.33388
6.083333333,-6.326530612,-20.7755102,0.0,43.10140224,80.6431326,-1.049444898,-5.761308638,-1.177228786,0.695578231,28.0,163.0,6.8,112.0,7.64,8.912,72.1,7.58,0.22,66.0,0.16694
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,82.0,202.0,6.8,34.0,7.417,11.342,73.09,36.7,0.37,153.0,0.10176
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,49.0,193.0,9.7,29.0,5.786,7.31,73.09,36.7,0.37,153.0,0.57464
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,29.0,140.0,6.7,119.0,7.726,8.933,73.09,36.7,0.37,153.0,0.35576
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,29.0,140.0,6.7,119.0,7.726,8.933,74.1,14.4,0.28,117.7,0.48456
5.821548822,14.01,-34.97,38.92,-280.433781,224.6625939,-1.068,-18.95587204,-1.0925,-0.913030303,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.20718
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,27.0,192.0,7.5,64.0,7.881,8.86,32.04,32.7,0.32,65.0,0.29162
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,25.0,197.0,9.4,-50.0,7.434,7.3,32.04,32.7,0.32,65.0,0.30014
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,28.0,163.0,6.8,112.0,7.64,8.912,32.04,32.7,0.32,65.0,0.27964
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,28.0,163.0,6.8,112.0,7.64,8.912,73.09,36.7,0.37,153.0,0.5173
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.52576
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,25.0,197.0,9.4,-50.0,7.434,7.3,73.09,36.7,0.37,153.0,0.31
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.22658
3.81712963,1.750297265,-61.79310345,34.89179548,-113.0903355,355.1154057,-3.370697979,-13.30086095,-1.511296076,-0.034284582,49.0,193.0,9.7,29.0,5.786,7.31,73.09,36.7,0.37,153.0,0.38528
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,100.16,2.02,0.28,81.0,0.52926
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,30.0,139.0,6.4,-60.0,9.394,7.134,92.1,2.4,0.29,110.6,0.49468
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,83.0,207.0,7.4,91.0,7.289,9.807,32.04,32.7,0.32,65.0,0.2717
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,70.0,242.0,21.0,-2.0,6.254,6.9,73.09,36.7,0.37,153.0,0.17422
5.619047619,6.536296296,-34.58864198,-30.04246914,17.1281794,289.8112614,-1.919036,-18.63677144,-0.574554906,-0.58680776,29.0,140.0,6.7,119.0,7.726,8.933,87.12,32.2,0.25,165.1,0.4058
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.4979
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.60716
6.089439787,1.0,-48.0,0.0,0.0,0.0,0.47401875,1.412091599,4.0,0.983015531,3.0,182.0,24.3,60.0,5.392,0.534,72.1,7.58,0.22,66.0,0.1123
4.387152778,3.511966701,-55.38189386,-75.10093652,472.9017234,151.7267787,-3.170322477,-17.78670351,-0.692790248,0.916915973,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.01604
4.387152778,3.511966701,-55.38189386,-75.10093652,472.9017234,151.7267787,-3.170322477,-17.78670351,-0.692790248,0.916915973,30.0,139.0,6.4,-60.0,9.394,7.134,87.12,32.2,0.25,165.1,0.22094
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,48.0,158.0,7.2,-70.0,8.994,8.69,46.07,24.3,0.3,78.37,0.47804
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,27.0,192.0,7.5,64.0,7.881,8.86,46.07,24.3,0.3,78.37,0.2948
6.089439787,-8.64,-1.12,0.0,0.0,0.0,0.0,0.431820984,-0.924871318,0.983015531,12.0,173.0,10.6,-40.0,7.646,1.74,106.2,2.7,0.24,166.0,0.28364
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.51728
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.51716
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.4117
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.41292
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,30.0,139.0,6.4,-60.0,9.394,7.134,41.05,37.5,0.26,81.6,0.04496
7.862068966,9.01,-33.17,13.5,235.4877128,-522.9619364,-1.7113,-16.76817217,-0.12,0.445172414,48.0,158.0,7.2,-70.0,8.994,8.69,87.12,32.2,0.25,165.1,0.53182
5.934240363,14.33136095,2.49112426,-0.384615385,-216.6469288,-382.1874904,-0.16000355,-8.323233611,-0.388639053,-0.910397295,66.0,229.0,24.5,34.0,5.939,8.55,74.1,14.4,0.28,117.7,0.06078
21.79166667,0.0,-44.0,9.0,269.7211129,-219.2622782,-1.2638,-3.07852192,-0.166666667,4.625,30.0,139.0,6.4,-60.0,9.394,7.134,87.12,37.8,0.25,166.0,0.32566
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,30.0,139.0,6.4,-60.0,9.394,7.134,123.11,35.3,0.21,210.0,0.52026
5.132132132,2.0,-72.0,-76.0,900.4250681,-387.2845392,-4.511168166,-21.43958889,-0.475,1.162162162,49.0,193.0,9.7,29.0,5.786,7.31,87.12,37.8,0.25,166.0,0.68234
10.64102564,-0.872576177,-39.95567867,4.653739612,341.0205921,-395.2272923,-2.251463989,-15.36591958,-0.159510619,1.383336885,30.0,139.0,6.4,-60.0,9.394,7.134,87.12,32.2,0.25,165.1,0.44614
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.35482
6.089439787,-15.0,-14.0,0.0,0.0,0.0,0.276033333,-1.484482744,4.0,0.983015531,27.0,192.0,7.5,64.0,7.881,8.86,87.12,32.2,0.25,165.1,0.28982
6.003623188,3.508899389,-22.39800843,-13.99258243,523.2571636,-1687.943819,-2.639211111,-14.64088147,-0.872034772,0.282615691,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.46524
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,48.0,158.0,7.2,-70.0,8.994,8.69,73.09,36.7,0.37,153.0,0.19868
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,92.0,240.0,27.4,51.0,6.194,18.95,73.09,36.7,0.37,153.0,0.50552
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.40288
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.47824
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.48064
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.46896
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,28.0,163.0,6.8,112.0,7.64,8.912,73.09,36.7,0.37,153.0,0.28116
5.182222222,14.88888889,-12.77777778,35.66666667,-310.886279,-55.760216,-1.067288889,-2.779407101,-0.837606838,-0.768888889,49.0,193.0,9.7,29.0,5.786,7.31,73.09,36.7,0.37,153.0,0.44678
4.208994709,0.888888889,-42.44444444,-25.77777778,302.011838,-21.964198,-1.979622222,-13.71323248,-0.811965812,0.706349206,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.31754
1.0,-30.18,-40.65,0.0,508.0166554,0.0,0.127008,10.7960044,0.11,1.21,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.5266
1.0,-30.18,-40.65,0.0,508.0166554,0.0,0.127008,10.7960044,0.11,1.21,30.0,139.0,6.4,-60.0,9.394,7.134,73.09,36.7,0.37,153.0,0.5224
4.866666667,-4.326530612,-12.20408163,6.612244898,25.32871978,-76.6296337,-0.249644898,-13.41592119,-0.575725027,-0.373469388,27.0,192.0,7.5,64.0,7.881,8.86,46.07,24.3,0.3,78.37,0.15918
4.866666667,-4.326530612,-12.20408163,6.612244898,25.32871978,-76.6296337,-0.249644898,-13.41592119,-0.575725027,-0.373469388,27.0,192.0,7.5,64.0,7.881,8.86,28.0,31.206962209302326,0.2,-103.7,0.1908
3.374485597,1.0,-45.5,4.75,-50.24567372,530.5430741,-1.999238776,-13.72631812,-1.116666667,0.305555556,27.0,192.0,7.5,64.0,7.881,8.86,73.09,36.7,0.37,153.0,0.35338
4.874396135,7.061728395,-31.37037037,22.85185185,-48.09848646,299.9556375,-2.510160494,-13.6613542,-1.742283951,-0.081052067,28.0,163.0,6.8,112.0,7.64,8.912,73.09,36.7,0.37,153.0,0.41122
6.939393939,5.326530612,-48.48979592,-59.26530612,539.7217501,-54.9712958,-4.208271429,-17.17443023,-0.918367347,1.734693878,48.0,158.0,7.2,-70.0,8.994,8.69,87.12,37.8,0.25,166.0,0.57714
1.0,-5.555555556,-48.44444444,0.0,204.2250042,0.0,0.071866667,11.12972077,2.22e-16,2.777777778,30.0,139.0,6.4,-60.0,9.394,7.134,30.1,1.0,0.0,-88.6,0.4561
1.0,-5.555555556,-48.44444444,0.0,204.2250042,0.0,0.071866667,11.12972077,2.22e-16,2.777777778,30.0,139.0,6.4,-60.0,9.394,7.134,30.1,1.0,0.0,-88.6,0.43878
1.0,-5.555555556,-48.44444444,0.0,204.2250042,0.0,0.071866667,11.12972077,2.22e-16,2.777777778,30.0,139.0,6.4,-60.0,9.394,7.134,16.04,32.7,0.18,-161.5,0.4684
