AATS8Z,ATSC2d,ATSC4d,ATSC8d,ATSC1p,ATSC3p,ATSC1i,AATSC0m,AATSC7i,GATS3c,GATS8c,GATS4dv,GATS1p,SpMAD_Dzm,MINdO,AETA_eta_FL,ZMIC1,piPC10,GGI10,Diameter,ATS4dv,AATS5v,ATSC2s,ATSC1Z,ATSC0p,ATSC7i,GATS7Z,GATS3m,GATS5m,SpMAD_DzZ,SpDiam_Dzv,SpMAD_Dzv,VR1_Dzp,VR2_Dzp,RNCG,Xp-6dv,MAXdssC,MIC4,PEOE_VSA5,EState_VSA2,AtomicNumber,AtomicMass,AtomicRadius,IonizationEnergy,Density,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),Relative molecular weight,permittivity,LogP,HBD,HBA,MPC,boiling_point,PH,temperature,time,Cost,PV
18.366258871490302,-14.677942472134966,3.284722200856465,-8.911190278953196,2.5940487207569323,-5.256235957493592,15.644447925507189,31.464932681475887,0.057244976418507176,0.5699792749505341,0.48571824736810393,1.0158236782025947,0.7206634127482175,11.13359391059446,11.191931537926205,0.31012970483013214,125.64424444284256,9.326535188848052,0.5339848524392296,16.85671377182007,206.88384536902112,156.98780747664,19.51443078626012,-3.7356637000014623,5.590930330386875,-0.3016813083954033,0.840079920726388,0.9584967822056489,1.0629383097843572,7.028775888658569,67.86068431935564,5.685087566389468,70.09308009881154,4.494496938718223,0.344082991086511,0.41380856845456954,-0.9640095157625526,36.41396645865171,0.01882449081877804,2.275598119689958,29.38873548626408,62.18030994670153,160.88465562906663,7.754883809089661,8.71291666483879,4.357355628013611,6.942844482533933,90.04106497764587,38.94050158567429,35.46509218476828,-0.8195728600025177,0.8211477994918823,0.994483232498169,0.3311849355697632,81.7667480934914,12.307541441356566,97.59031217115624,142.68202206663543,17.510935224126,1.1635854720654324
19.66996115323487,-12.249408697163119,4.10580272648671,-8.472305970626682,2.354314448238971,-4.731122756536498,13.430222451843049,32.08468946803491,0.041248451587961546,0.5941619490647821,0.7227884185662884,1.0430103891454223,0.7640594688863123,10.058556554483403,11.139900867406883,0.3046540058720846,106.69556634433641,8.71292590465176,0.47073880754294073,14.592214412934233,226.83465640999447,151.60027500197975,22.948267936389172,-5.915945330551641,5.48835472066113,1.8351385261153932,0.8912355977258962,0.9950679420684483,1.073251569419361,5.056394951736172,71.44732567424191,5.720606880307307,72.58290523454563,4.416139202852607,0.30973225903886087,0.4023470480167178,-1.0659978407917616,33.64758187785773,0.0314960342543687,5.85586108376196,32.74393569568714,71.54678585188553,161.03647038958223,7.998625655405223,8.50594975603476,4.307140296772122,7.655888535746314,51.71827553957701,51.71690397224128,39.0048272656516,-0.9003954461510952,0.5016388185322285,0.9925764128565788,0.3331852458417416,112.12156372630966,9.019472299493083,92.4297848013377,87.28683346993986,3.8465379223930825,0.9238726871814222
18.057186454780815,-15.267251079044097,2.8747777903447482,-8.611696912491425,2.5428095007310603,-5.313970008361402,15.206139062564018,31.352320768407232,0.055881589422506345,0.5616851340576023,0.418994015839695,1.0139429218974403,0.717522421557497,11.300826452635192,11.217806986444781,0.3004023852659998,128.24809578927847,9.442187677213958,0.5162620993231416,17.3460750579834,200.70887756347656,158.88914785199086,18.470297158780397,-3.1346409368494146,5.562917971554148,-0.9014516754095615,0.836700231058384,0.9541382186363051,1.0514448874445925,5.172447413960299,66.36048333982181,5.665703103332023,68.7395217066429,4.507972108472098,0.3540600302384956,0.40935246695256133,-0.9383400390303935,37.25411163059716,0.0019996956764793397,1.1812525859460832,28.471242502968867,59.99742186366797,162.16099243595198,7.687958165884018,8.77938215303421,4.368780143260956,6.891327234380246,100.13284063339233,34.49172009983063,34.52327060699463,-0.8035574388504029,0.9190983772277832,0.9950590133666992,0.3303432941436768,72.23309743806095,13.15548244322721,98.56309059186813,154.40196830357792,27.315323899925502,1.2988193053157415
19.5395536735759,-12.475110086422989,4.103790424555751,-2.440684676814145,2.3831882405798166,-4.7818127278735485,13.619335554330508,32.12345919873548,0.03892157114620051,0.5932187361383433,0.7027337842380095,1.0410236703823572,0.7605593453167884,10.142640747998303,11.23106161764267,0.30224000452580035,108.17113927932868,8.759986404733578,0.47748562809554645,14.940751818595544,221.77834874525698,152.04041079893204,22.4278465993162,-5.625917399847911,5.464821005145535,1.24791462010095,0.8867636655577928,0.9960582228278003,1.0754401628420351,5.042318371469473,69.8462421427655,5.6916993928258455,71.52360071316271,4.415387769724412,0.3165003191129909,0.39935924138173196,-1.0557174776084062,33.98301494483472,0.04176347932075787,5.247714977814596,32.937571510305375,71.73941476235967,161.04714517924486,8.014612188191153,8.51624823584997,4.319190068049356,7.589382336782782,52.155364505015314,51.26824648188762,37.947957669547215,-0.87366068452131,0.5304837976582348,0.9969742544606921,0.3616254321587137,114.05789453037835,9.17023852933337,92.22541515591448,91.18614621952887,6.530647128449047,0.9423253480261552
19.71643689667561,-12.204456761199138,3.9280651331622556,-8.661016410002402,2.3072175407805906,-4.699776189912001,13.00627382575589,32.140754307416756,0.046878092177073186,0.6006559137610294,0.7382472479595845,1.0418082036968328,0.7573719905312928,10.02055193049238,11.201786347983703,0.3080010264224181,106.01917631044267,8.680539760202505,0.46386588831428527,14.56933392948903,229.886441009698,152.0169264296557,23.169427158023062,-5.967000823959573,5.486854960007417,1.5004747317992813,0.8938021432911707,1.0021117114411986,1.0737797973970813,5.038581779166385,71.30120698711497,5.726931433495828,72.51901566737067,4.417033631175722,0.3099099011424885,0.40079690530307793,-1.0746088767854607,33.948543936678405,0.07861852601289238,5.724538926317168,32.852261377831084,70.80958605013356,171.48367166662905,8.036396514847874,8.499603963551252,4.3185462598502635,7.544704376928551,50.206547290086746,51.88613439342976,37.62270939409293,-0.8954003550112247,0.49532441794872284,0.9942536652088165,0.33230545759201047,111.7637093583815,9.05025204907755,92.5091728351098,88.49835574370798,3.576525726738211,0.9122237723649672
22.20054845647461,-10.821545903225587,4.895026869654297,-16.142638852037415,2.5613545005302734,-4.611107908858399,15.074095389914064,33.07444824219726,0.10996765115234375,0.5783152624804688,0.9705578749238282,1.0414064584492189,0.7495427251191407,9.063319863009767,11.370930147265625,0.29776525442675783,95.06708474913086,8.372264500836915,0.5528768588164062,11.7861328125,208.599609375,136.65627025015624,30.604124119582032,-12.144771776603516,4.461538436040039,4.387695519861328,0.7261824008085938,1.0046646174716796,1.177628815044922,4.457598176489258,54.49834368426758,5.19126252881836,59.2325989819043,4.08963714721875,0.2963113224033203,0.27479737385546876,-1.1260955754111328,31.09956886185547,0.014937544359375,10.705400875175782,32.216796875,72.21929006835937,174.08984375,8.1211240234375,8.4857373046875,4.2705078125,8.209375,32.2626953125,70.98912812500001,35.956250000000004,-0.960341796875,0.0673828125,0.998046875,0.227734375,147.4275390625,6.877200620140625,81.494140625,33.609375,1.0352063026555811,0.7419808098308417
20.37928709153366,-12.188674499675653,4.88817383112235,-12.534666959590437,2.5335491966776438,-4.9080891386406424,14.478961870831434,32.45570900949722,0.08371302465619136,0.5857632367186547,0.7387242821824072,1.0350392212475898,0.7526329752584204,9.917992520280361,11.30567038323438,0.3053455153275433,106.56469444499976,8.67426976645446,0.5298417593012958,15.050709785116593,208.82793584997296,146.01735244582946,24.38136397423418,-7.515544456220203,5.100440946075537,2.151788003454065,0.8240460928163869,0.9869818260469787,1.1236219238549827,4.8283109717036155,63.265405031552454,5.510341321583135,65.37008542101373,4.286101570645752,0.30912000630094394,0.34795538335969156,-1.073990468754344,32.78463964114903,0.042185414660265555,6.639238614575275,32.52275676956461,71.13837972688327,167.0072079686539,8.042400131338393,8.558983795067869,4.303764043435221,7.757173905479927,45.976759800338186,57.2901175394271,38.49798170968711,-0.9038197860942454,0.38010963069973513,0.99490152657044,0.30471723801405415,125.49875497605645,8.502016630974143,87.25916420926626,72.8578543242779,1.7998871439853161,0.8870062246878304
18.7760095465069,-13.954406266553793,3.506203950130897,-9.281477710201564,2.5366833345624107,-5.1013130315972735,15.145201835061266,31.397356926840573,0.06100067876532492,0.5720935726327976,0.5383087269723279,1.0210333988153364,0.7189889089559326,10.823072191479291,10.861380203606167,0.30533408363152903,120.31165000386005,9.175394257567238,0.5087932777750507,16.27898006326125,214.1184811547588,154.84650226917287,20.028953703883325,-4.220063566666544,5.634177424141754,0.9558425550477762,0.8699443772630313,0.9620482499502565,1.0600245950869882,5.105991839815696,70.00299101415987,5.6966975256652725,70.71978692685794,4.45957222716849,0.33099419656038065,0.4076135820120969,-1.4829308851532694,35.58365868319042,0.0024186328573594096,3.2642885745280275,29.96083695553078,63.99149406232972,159.68172204584158,7.784024056259543,8.598526085336264,4.322185438647866,7.13024440712107,79.20713353529572,41.03000252906829,36.94795846009043,-0.848862682916224,0.7494983933866024,0.9888499900698662,0.3391912893205881,88.48278588171931,11.482643266209166,95.81342846688867,129.29969397646576,14.430823841156197,1.030271801537755
18.61660153517241,-14.152511371488481,3.425151756126715,-9.59918908712645,2.564178666538707,-5.144998973010614,15.410930047829527,31.34211639224995,0.06360434257963118,0.5698693529195717,0.5165912072130925,1.0157078244292377,0.7165234920912715,10.900359562471944,10.89015254329124,0.3054109673822128,122.12810436191366,9.226313681809383,0.5179301050489216,16.436597632230978,214.07217835934864,155.50041602800366,20.173447115464747,-4.4118359419351245,5.605346860126009,0.868938591885842,0.857547748531132,0.9515675695416663,1.0616079411276882,5.106281679163679,68.94095557156797,5.679995587327655,70.03452759022443,4.465105963931343,0.3336367536902223,0.4053670125788703,-1.474637706332791,35.85470679927441,0.003932080345057011,2.9842543274285322,29.35008202751483,62.5521952812757,160.65701501890294,7.755108759466559,8.61238275237804,4.325695348754525,6.972169661404497,83.32416987791657,39.51966054088622,36.88016919159678,-0.8468519989028573,0.7829194329679012,0.9888147041201591,0.34102323092520237,85.40742766182129,11.824707782628654,96.3013008580732,134.30858579297708,16.312870536619016,1.079064727189631
20.587760282913138,-11.540781135835324,4.546477626692528,-12.266966629847676,2.464118006427335,-4.664016681379547,14.299015792919263,32.53650114274928,0.0763411645729727,0.5878635519615965,0.8209142381251411,1.037644920727613,0.7610999621607967,9.584340827854295,11.297162154790726,0.3039486645374073,101.65404668511407,8.528785955780426,0.5083709660091038,13.98341562487644,214.71469058424788,144.70223875448838,25.727692551568836,-8.637709744822605,4.977064538614078,3.459512405493577,0.8247531764315759,0.9918446584834404,1.116547697031982,4.7559759733573586,62.424540241016075,5.452289409978552,64.87838685965266,4.253552253184328,0.30627105094030016,0.3347923550150824,-1.0954546072104268,32.57567644383484,0.02894976124757314,7.642926012801661,33.045641017655896,73.12523977504998,167.38787756543383,8.083586526840925,8.490602081307745,4.284265311062336,8.038994981944565,37.755875170230865,59.53346906328202,37.66940544299769,-0.9136285844445229,0.3298790156841278,0.9951322674751282,0.2914474034309388,129.8909810802918,8.122312284731143,87.9072597022163,65.2424672507334,1.123364167511653,0.8297331229714224
19.72886634827605,-12.31047638772524,4.054623105855077,-8.712062769483907,2.357004494634712,-4.764399169097007,13.339842991197553,32.15477852839484,0.05017976379981048,0.5972323327009077,0.7215553746731573,1.0430792329504581,0.764907708389268,10.084092888796375,11.226914296789527,0.3050020496145257,106.93255716665968,8.71262241067743,0.47456847582877815,14.95127358974331,228.5110620350128,151.94463489680484,23.227853767731958,-6.009199332565382,5.483334874678663,1.4696595566195185,0.8921249619904713,1.0007474135015535,1.0757816085083678,5.052983201892122,71.55433509700268,5.734394916725379,72.62546598618087,4.419933321575066,0.309679436455102,0.401448657059364,-1.0708506623333993,33.80644603395821,0.05934185021541282,5.817771709821499,32.77353889243237,71.01564120415517,161.10535301946274,8.01708444974944,8.507072960906108,4.3171103722229605,7.593249134409606,51.975768338888884,52.22417285793275,38.46901386671221,-0.8961391586481888,0.49268195964396,0.994430597871542,0.3306471624225378,113.36311065675184,9.018397355501378,92.05006055204363,87.89408541562472,4.192853724245111,0.9403178258579992
19.56396818265708,-12.584345564737482,3.9016993532957547,-8.557004719926416,2.379349935846163,-4.806412714446562,13.59836070441591,31.992611716580093,0.04964361836044433,0.5913860430275857,0.6878432894810973,1.03983550370489,0.7550149462076858,10.192686348065465,11.130103451840949,0.3047498555124264,108.94042742851434,8.794171867628926,0.47495661449090026,15.005760598487875,224.51458629297724,152.28650675496783,22.343628866035395,-5.498224639566295,5.504715957750013,1.390162501169863,0.8920878617590569,0.9961348299377143,1.0708956610491542,5.054177283550577,70.99421113494977,5.7135008639059555,72.17530654221555,4.421949265208958,0.31427490202439196,0.40275610137794937,-1.0549532221769409,34.06714081486011,0.04060528029778818,5.245033006416381,32.259076264656485,69.90756210873059,163.27176502654413,7.963963941105176,8.501079764888527,4.316048762942664,7.527404835486522,57.608949003741145,50.11512261484414,38.138038592181076,-0.8877114007120793,0.5423805145546794,0.9929624467297724,0.33326614353229866,108.33873845161668,9.442372508870147,92.72125928536121,95.15485926213955,9.434872770167004,0.9600163705917111
18.74487394991234,-13.888025836706882,3.520674846289287,-9.811486010141452,2.5431197152939946,-5.0917860681434215,15.263544539378149,31.32561741290244,0.06514797250292412,0.5722362010426888,0.5399673985945217,1.0172608194628476,0.7165644064184288,10.800280122901952,10.785743662594312,0.30475546599658027,120.39451064322562,9.16943475978381,0.5110064307825294,16.24054698831008,216.64944886716114,154.69798031574868,20.361937661894043,-4.5794113344640355,5.6301483966433725,1.3292142560663414,0.865601068467087,0.9520789126517574,1.0619083348802887,5.092544439534493,69.93861746098534,5.692657720569347,70.29658238768576,4.453955403830765,0.32890106484965964,0.4030994510297704,-1.4847379841419663,35.6007159656688,0.0036488407750687605,3.3870694134720125,29.650610785598438,63.16516325551171,159.8693599887438,7.7798735883869234,8.558565939385945,4.314927662387491,7.071654948655494,78.35042310133576,40.33017319938689,37.424462213752534,-0.8556262746825815,0.7558517716825008,0.9870532676577568,0.344406476393342,87.77817542274425,11.55224273668307,95.95588549848864,130.14140014007398,14.861523899769168,1.0437587897311817
19.68465409500229,-12.318187989644013,3.9410736032094476,-3.617172450917714,2.3284436462063436,-4.740369965774976,13.143066535430975,32.08454082889085,0.05122435824346655,0.5990326974045134,0.7220954813007359,1.0408175227431293,0.7564148042381234,10.08445227774667,11.160598881432186,0.3041296166847649,107.03750204227467,8.714812065913979,0.4675670922786478,14.810076744037282,229.65999677133289,152.22016924343478,22.952890722466893,-5.865466800459513,5.51497981276605,1.5367342535531394,0.8953444178213654,0.9990847669144366,1.072901525779337,5.046194896141085,71.76176557208588,5.7383072140473645,72.55081373242467,4.421558770804946,0.30990715433023064,0.40077089956022455,-1.0709538242789303,34.053732905813604,0.07302009812413601,5.635592495019559,32.66140982165496,70.26819617356966,165.78679597547614,8.022509958360343,8.495503042422206,4.317730699442327,7.554132748187506,51.654945589601994,51.2191826402247,37.92967031050985,-0.8939686124399304,0.5087861083447933,0.9937051311135292,0.33381405055522917,110.43468809478296,9.178457883415692,92.61376171786488,91.22127489225446,7.097079365963069,0.9465351427516798
18.460851236674927,-14.306599858273879,3.303297115561691,-9.244299767447185,2.5375344267615807,-5.145975073836307,15.219808463932951,31.298865488502862,0.05829411027211372,0.5680973838062799,0.5015963933547481,1.0094931847408986,0.7177851226334802,10.929075901260209,10.959831348599913,0.30624116102695365,122.57351878365613,9.229460091268535,0.5127425799836192,16.55198988152315,205.82926079151588,155.22567851465155,19.453807264173705,-4.030387599099709,5.528700531345462,0.27916544044730346,0.8447158147667484,0.9954966720266771,1.0594865153411963,5.0806680409761675,67.17479273123453,5.633525807669648,68.59984449980851,4.446819955562328,0.33877527660021256,0.39830860297901904,-0.9684080656513692,36.02359739864386,0.005530743871056161,2.5201113973175513,29.145968383420012,62.37206634649348,160.52350933391654,7.727010042194277,8.62242390445049,4.320714082447813,6.943022703376645,85.28917280165479,38.77987833999181,35.999970452412526,-0.8312914270548581,0.8052096979226917,0.9884536972183476,0.335245275455527,82.87471248490232,12.034436277853743,96.32639993426393,137.28767202169485,22.26387698586919,1.1761230776118015
17.893743201065387,-15.579786239832242,2.861790418453814,-8.300173140169417,2.5937660049212727,-5.394514714166416,15.647663294201124,31.355063709777994,0.05253177985723548,0.5594140450810241,0.3958442559164813,1.0120861264618424,0.716968705444794,11.45060107088249,11.345639457196073,0.3024655684759776,130.75765674949304,9.58168337923425,0.5324497759743585,17.60885819687891,195.18437927583625,159.25805204858062,17.960929830813832,-2.711061456137246,5.553016741716759,-1.4997677291909133,0.8233707562344574,0.9544005926881642,1.0531673071774543,5.191697154021266,65.53732358157171,5.655464622489106,68.61659717782966,4.518265946543536,0.35979241184019695,0.41443415210804446,-0.9238414146118938,37.44618294552285,0.0007295633144317707,0.7576558273099216,28.174446609625573,59.85553676966399,162.05755464421463,7.666893780785845,8.830011332720918,4.378301626222674,6.859578087930365,104.31048643006943,34.206552284898706,33.6208443699366,-0.7860967036860529,0.9417492992943153,0.9969871129007217,0.32466039553750303,70.24985309179996,13.433617389834676,99.0936922689402,159.53508049492024,28.730210683001246,1.4294667205959966
18.477873911773276,-18.530410536772397,3.238778274114435,-9.131512495651819,2.5224869998071595,-5.159527492117496,15.049329453173655,31.27141116885109,0.06114611300595275,0.5679194891957953,0.4922159972727116,1.0155837616453856,0.7166338029880989,10.980667436469973,10.86128777930512,0.3043015352086404,122.93029187520708,9.256062967985486,0.5064877018080727,16.67369862515903,206.52145783191352,155.76576075666816,19.15574450716672,-3.7598431524587337,5.601165639081991,0.38493616949619613,0.8574108210513716,0.9590788879822663,1.0557765440267555,5.101957467072694,68.37512438652081,5.657256372487848,69.3492618626348,4.459244071398921,0.3399906955817301,0.40239266393316,-0.9657742089787155,36.16480661039646,0.0032158678323040107,2.485577858036572,29.07840658052462,62.135599976818014,159.84860662680865,7.728531684053829,8.631920026068276,4.327401825126726,6.885449322755525,86.62294164439663,38.081173187659175,36.10048641377531,-0.8341878271912907,0.8181146357674152,0.9888295114885758,0.3361493669799529,81.75484380967205,12.12473626354655,96.58076183463315,139.356914150683,24.497145464262502,1.2775552358777977
