AATS5s,AATS3i,ATSC2dv,ATSC3Z,ATSC2v,ATSC5v,ATSC8v,ATSC6are,ATSC3i,ATSC7i,AATSC3s,AATSC0Z,AATSC3Z,AATSC2m,AATSC3m,SLogP,Atomic_Number,AtomicMass,AtomicRadius,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density,Relative Molecular Weight,Permittivity,LogP,HBA,MPC,Boiling Point (°C),Target
4.208994709,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,0.202953053,-4.00288144,2.2362,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,2.0,0.37,153.0,1023.79
6.089439787,173.9353714,-15.0,-30.0,-133.4506,0.0,0.0,0.0,-1.484482744,0.0,-0.167789001,7.333333333,-2.727272727,-11.32507474,-13.04849407,0.4097,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,87.12,32.2,-0.85,2.0,0.25,165.1,657.007
6.003623188,148.7726873,3.508899389,-332.6666667,-41.20105414,-86.69556581,97.26378865,1.537335802,-14.64088147,7.804185971,-0.168486732,54.11111111,-10.08080808,-1.118898068,-51.94028084,1.8455,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,1224.26
4.208994709,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,0.202953053,-4.00288144,2.2362,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,2.0,0.37,153.0,273.439
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,92.0,238.0289,240.0,3.4,27.4,51.0,6.194,18.95,73.09,36.7,-0.85,2.0,0.37,153.0,817.099
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,854.502
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,1512.35
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,1552.38
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,1470.06
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,28.0,58.693,163.0,4.4,6.8,112.0,7.64,8.912,73.09,36.7,-0.85,2.0,0.37,153.0,589.033
5.182222222,147.5058011,14.88888889,8.888888889,-109.2228995,-493.3278434,158.9044906,-1.866666667,-2.779407101,13.83633736,-0.068888889,7.222222222,0.177777778,0.202953053,0.83975892,2.2362,49.0,114.818,193.0,3.1,9.7,29.0,5.786,7.31,73.09,36.7,-0.85,2.0,0.37,153.0,1341.675
4.208994709,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,0.202953053,-4.00288144,2.2362,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,954.216
1.0,167.9573224,-30.18,-125.85,55.00385896,726.9504707,0.0,0.0,10.7960044,0.0,-0.0375,6.69,-2.288181818,-2.894982731,-10.91127245,-0.3824,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,1844.06
1.0,167.9573224,-30.18,-125.85,55.00385896,726.9504707,0.0,0.0,10.7960044,0.0,-0.0375,6.69,-2.288181818,-2.894982731,-10.91127245,-0.3824,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,1790.57
4.866666667,156.7373575,-4.326530612,-13.7755102,-126.5633675,87.63283563,0.0,-0.52484898,-13.41592119,0.869421309,-0.137804397,7.530612245,-0.598935226,-3.129332876,-2.983377723,0.7798,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,46.07,24.3,-0.31,1.0,0.3,78.37,231.628
4.866666667,156.7373575,-4.326530612,-13.7755102,-126.5633675,87.63283563,0.0,-0.52484898,-13.41592119,0.869421309,-0.137804397,7.530612245,-0.598935226,-3.129332876,-2.983377723,0.7798,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,28.0,31.206962209302326,0.2,0.0,0.2,-103.7,299.138
3.374485597,148.2805248,1.0,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,-0.675512816,-2.510820118,2.75,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,947.511
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,28.0,58.693,163.0,4.4,6.8,112.0,7.64,8.912,73.09,36.7,-0.85,2.0,0.37,153.0,1435.62
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,87.12,37.8,0.937,24.2,0.25,166.0,1815.4
1.0,177.3343753,-5.555555556,-79.77777778,-38.5420247,267.0900931,0.0,0.0,11.12972077,0.0,-0.345395334,7.222222222,-4.692810458,3.174938037,-22.07777349,0.71812,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,30.1,1.0,0.1,0.0,0.0,-88.6,1317.52
1.0,177.3343753,-5.555555556,-79.77777778,-38.5420247,267.0900931,0.0,0.0,11.12972077,0.0,-0.345395334,7.222222222,-4.692810458,3.174938037,-22.07777349,0.71812,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,30.1,1.0,0.1,0.0,0.0,-88.6,1214.69
1.0,177.3343753,-5.555555556,-79.77777778,-38.5420247,267.0900931,0.0,0.0,11.12972077,0.0,-0.345395334,7.222222222,-4.692810458,3.174938037,-22.07777349,0.71812,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,16.04,32.7,-0.24,0.0,0.18,-161.5,1476.2
1.0,177.3343753,-5.555555556,-79.77777778,-38.5420247,267.0900931,0.0,0.0,11.12972077,0.0,-0.345395334,7.222222222,-4.692810458,3.174938037,-22.07777349,0.71812,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,16.04,32.7,-0.24,0.0,0.18,-161.5,1443.41
1.0,177.3343753,-5.555555556,-79.77777778,-38.5420247,267.0900931,0.0,0.0,11.12972077,0.0,-0.345395334,7.222222222,-4.692810458,3.174938037,-22.07777349,0.71812,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,30.1,1.0,0.1,0.0,0.0,-88.6,1355.39
1.0,177.3343753,-5.555555556,-79.77777778,-38.5420247,267.0900931,0.0,0.0,11.12972077,0.0,-0.345395334,7.222222222,-4.692810458,3.174938037,-22.07777349,0.71812,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,16.04,32.7,-0.24,0.0,0.18,-161.5,1452.53
1.0,177.3343753,-5.555555556,-79.77777778,-38.5420247,267.0900931,0.0,0.0,11.12972077,0.0,-0.345395334,7.222222222,-4.692810458,3.174938037,-22.07777349,0.71812,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,16.04,32.7,-0.24,0.0,0.18,-161.5,1353.96
5.619047619,149.5941208,6.536296296,-11.92444444,15.3797224,-8.112786327,93.98528538,3.314403556,-18.63677144,5.342441632,-1.383984878,14.38222222,-0.518454106,2.971853306,-2.89055528,1.1445,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,84.1,3.9,2.7,1.0,0.27,84.0,138.2
5.619047619,149.5941208,6.536296296,-11.92444444,15.3797224,-8.112786327,93.98528538,3.314403556,-18.63677144,5.342441632,-1.383984878,14.38222222,-0.518454106,2.971853306,-2.89055528,1.1445,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,2.0,0.37,153.0,353.419
2.5,153.3959163,-28.08,-37.42,-168.53654,-97.35287001,0.0,-0.110664,5.60363627,17.32369574,-0.070175439,6.49,-0.984736842,-6.11030994,-4.654749251,2.1436,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,583.663
5.821548822,152.8391257,14.01,-36.27,4.290158193,-54.96179564,-26.82533688,-0.7468045,-18.95587204,2.26333397,-0.391501502,7.91,-0.98027027,4.203716805,-4.715482013,0.6652,49.0,114.818,193.0,3.1,9.7,29.0,5.786,7.31,32.04,32.7,0.791,8.2,0.32,65.0,1711.53
7.015873016,157.552001,2.847750865,-22.37024221,-104.8617421,47.33800624,79.5168395,2.433292388,-0.694726781,4.148892121,-0.233650188,7.467128028,-0.771387663,0.791278768,-3.723339989,0.478,12.0,24.305,173.0,3.75,10.6,-40.0,7.646,1.74,79.1,12.4,0.68,1.0,0.19,115.0,934.98
7.015873016,157.552001,2.847750865,-22.37024221,-104.8617421,47.33800624,79.5168395,2.433292388,-0.694726781,4.148892121,-0.233650188,7.467128028,-0.771387663,0.791278768,-3.723339989,0.478,12.0,24.305,173.0,3.75,10.6,-40.0,7.646,1.74,92.14,2.38,2.73,0.0,0.18,110.6,1016.12
7.015873016,157.552001,2.847750865,-22.37024221,-104.8617421,47.33800624,79.5168395,2.433292388,-0.694726781,4.148892121,-0.233650188,7.467128028,-0.771387663,0.791278768,-3.723339989,0.478,12.0,24.305,173.0,3.75,10.6,-40.0,7.646,1.74,106.17,2.49,3.15,0.0,0.17,169.0,948.823
7.015873016,157.552001,2.847750865,-22.37024221,-104.8617421,47.33800624,79.5168395,2.433292388,-0.694726781,4.148892121,-0.233650188,7.467128028,-0.771387663,0.791278768,-3.723339989,0.478,12.0,24.305,173.0,3.75,10.6,-40.0,7.646,1.74,106.17,2.49,3.15,0.0,0.17,169.0,989.024
7.015873016,157.552001,2.847750865,-22.37024221,-104.8617421,47.33800624,79.5168395,2.433292388,-0.694726781,4.148892121,-0.233650188,7.467128028,-0.771387663,0.791278768,-3.723339989,0.478,12.0,24.305,173.0,3.75,10.6,-40.0,7.646,1.74,128.16,2.48,3.15,0.0,0.19,176.0,966.949
6.089439787,185.0509644,-8.64,2.28,-82.42248586,0.0,0.0,0.0,0.431820984,0.0,-1.44,10.16,1.14,-22.0557955,5.7501955,-0.2992,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,427.506
4.208994709,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,0.202953053,-4.00288144,2.2362,49.0,114.818,193.0,3.1,9.7,29.0,5.786,7.31,89.13,37.7,-0.55,2.0,0.2,174.0,2007.1
6.222222222,152.8530399,-4.211072664,-38.5467128,-30.12566296,91.82694363,79.5168395,1.45769827,-24.15715809,4.96450468,-0.515372072,7.467128028,-1.329196993,-0.123804066,-6.405245579,0.478,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,73.09,36.7,-0.85,2.0,0.37,153.0,256.983
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,46.07,24.3,-0.31,1.0,0.3,78.37,127.135
3.81712963,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,-0.011326782,-3.910457581,2.8753,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,181.4575
3.374485597,148.2805248,1.0,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,-0.675512816,-2.510820118,2.75,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,747.615
14.89694042,147.5763713,14.47187929,-50.41152263,100.0420278,-788.6968901,388.1485136,1.611522634,-1.189091222,21.24453304,-1.259026153,6.899862826,-0.988461228,3.099595699,-4.396301241,0.1776,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,101.14,36.7,0.945,19.9,0.2,152.0,1908.51
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,41.05,37.5,0.34,1.0,0.26,81.6,2236.75
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,101.14,36.7,0.945,19.9,0.2,152.0,2375.55
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,402.546
4.588374486,147.5378296,21.77777778,-123.962539,-155.6229214,270.910299,-29.47811825,1.107159209,-24.47663291,6.164419496,0.102732286,11.24869927,-1.878220288,2.85108185,-8.114321637,1.9158,20.0,40.08,231.0,2.2,22.8,2.0,6.113,1.54,28.05,1.69,0.04,0.0,0.12,-103.7,157.641
4.588374486,147.5378296,21.77777778,-123.962539,-155.6229214,270.910299,-29.47811825,1.107159209,-24.47663291,6.164419496,0.102732286,11.24869927,-1.878220288,2.85108185,-8.114321637,1.9158,20.0,40.08,231.0,2.2,22.8,2.0,6.113,1.54,30.07,1.69,0.28,0.0,0.15,-88.6,154.897
5.301491687,149.6500495,4.043286084,-146.4814815,5.538309272,73.17976101,60.83893964,-0.082928395,-11.32452737,2.332912535,-0.333441786,19.58024691,-4.438832772,-0.081819358,-20.21759023,2.3898,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,1569.0
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,87.12,32.2,-0.85,2.0,0.25,165.1,2010.18
6.089439787,185.0509644,-8.64,2.28,-82.42248586,0.0,0.0,0.0,0.431820984,0.0,-1.44,10.16,1.14,-22.0557955,5.7501955,-0.2992,12.0,24.305,173.0,3.75,10.6,-40.0,7.646,1.74,45.09,3.9,0.67,1.0,0.2,3.2,379.738
6.083333333,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0.0,0.097602551,-5.761308638,0.0,-0.162304052,7.530612245,-0.816326531,-3.129332876,-3.938246767,0.7798,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,2.0,0.37,153.0,351.359
6.083333333,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0.0,0.097602551,-5.761308638,0.0,-0.162304052,7.530612245,-0.816326531,-3.129332876,-3.938246767,0.7798,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,73.09,36.7,-0.85,2.0,0.37,153.0,197.172
2.5,153.3959163,-28.08,-37.42,-168.53654,-97.35287001,0.0,-0.110664,5.60363627,17.32369574,-0.070175439,6.49,-0.984736842,-6.11030994,-4.654749251,2.1436,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,46.03,59.0,-0.39,2.0,0.24,100.8,18.4639
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,28.0,58.693,163.0,4.4,6.8,112.0,7.64,8.912,73.09,36.7,-0.85,2.0,0.37,153.0,1186.139
3.406349206,152.1448077,7.122769064,-45.40075717,-388.8149985,-209.4552147,-83.18651229,6.086295998,-11.4038192,6.851353018,0.025886317,7.223363981,-0.488180185,0.034641831,-2.309973103,4.251,90.0,232.038,237.0,3.2,32.1,113.0,6.08,11.72,73.09,36.7,-0.85,2.0,0.37,153.0,486.4995523
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,87.12,32.2,-0.85,2.0,0.25,165.1,1403.74
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,87.12,32.2,-0.85,2.0,0.25,165.1,1403.59
6.222222222,152.8530399,-4.211072664,-38.5467128,-30.12566296,91.82694363,79.5168395,1.45769827,-24.15715809,4.96450468,-0.515372072,7.467128028,-1.329196993,-0.123804066,-6.405245579,0.478,83.0,208.9804,207.0,4.69,7.4,91.0,7.289,9.807,73.09,36.7,-0.85,2.0,0.37,153.0,2168.12
3.720867209,154.1273308,-1.668639053,-27.81656805,-140.2220272,281.4722231,-269.0751763,1.090269822,-19.25705899,4.695555829,-0.111729126,7.053254438,-0.556331361,-0.39660291,-2.702926602,1.54,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,73.09,36.7,-0.85,2.0,0.37,153.0,1356.64
4.588374486,147.5378296,21.77777778,-123.962539,-155.6229214,270.910299,-29.47811825,1.107159209,-24.47663291,6.164419496,0.102732286,11.24869927,-1.878220288,2.85108185,-8.114321637,1.9158,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,2.0,0.37,153.0,2830.1
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,101.14,36.7,0.945,19.9,0.2,152.0,744.263
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,23.0,50.9415,179.0,3.6,12.4,51.0,6.746,6.0,84.11,2.6,2.08,1.0,0.2,84.0,1369.61
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,23.0,50.9415,179.0,3.6,12.4,51.0,6.746,6.0,58.08,20.7,-0.24,1.0,0.17,56.05,859.664
1.0,177.302349,5.5,-3.5,-88.06441393,69.19802825,0.0,0.0,0.069150389,0.0,2.729166667,8.1875,-0.4375,5.4849955,-2.836109812,-0.8444,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,32.04,32.7,0.791,8.2,0.32,65.0,79.6877
6.089439787,185.0509644,-8.64,2.28,-82.42248586,0.0,0.0,0.0,0.431820984,0.0,-1.44,10.16,1.14,-22.0557955,5.7501955,-0.2992,65.0,158.92535,221.0,3.1,25.5,112.0,5.864,8.23,153.82,2.24,2.18,0.0,0.23,76.72,66.907
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,3.0,7.0,182.0,3.01,24.3,60.0,5.392,0.534,45.09,3.9,0.67,1.0,0.2,3.2,889.64
14.89694042,147.5763713,14.47187929,-50.41152263,100.0420278,-788.6968901,388.1485136,1.611522634,-1.189091222,21.24453304,-1.259026153,6.899862826,-0.988461228,3.099595699,-4.396301241,0.1776,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,360.381
3.374485597,148.2805248,1.0,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,-0.675512816,-2.510820118,2.75,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,41.05,37.5,0.34,1.0,0.26,81.6,288.341
3.720867209,154.1273308,-1.668639053,-27.81656805,-140.2220272,281.4722231,-269.0751763,1.090269822,-19.25705899,4.695555829,-0.111729126,7.053254438,-0.556331361,-0.39660291,-2.702926602,1.54,26.0,55.84,194.0,4.06,8.4,15.0,7.902,7.874,73.09,36.7,-0.85,2.0,0.37,153.0,1086.75
3.81712963,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,-0.011326782,-3.910457581,2.8753,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,492.788
5.182222222,147.5058011,14.88888889,8.888888889,-109.2228995,-493.3278434,158.9044906,-1.866666667,-2.779407101,13.83633736,-0.068888889,7.222222222,0.177777778,0.202953053,0.83975892,2.2362,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,181.635
2.5,153.3959163,-28.08,-37.42,-168.53654,-97.35287001,0.0,-0.110664,5.60363627,17.32369574,-0.070175439,6.49,-0.984736842,-6.11030994,-4.654749251,2.1436,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,837.932
1.98,155.1450974,-32.1183432,-68.30177515,-262.3018224,674.3291608,20.2697415,-0.244352663,-3.734622442,-20.64813252,-0.075419879,6.639053254,-1.241850457,-4.935734901,-5.952614647,2.2618,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,78.11,2.2,2.13,0.0,0.16,80.1,1833.54
4.387152778,147.4328748,3.511966701,-55.44640999,-127.6428303,314.4336725,293.5616502,2.80024974,-17.78670351,-9.204744818,-0.049994942,7.336108221,-0.866350156,0.654011749,-4.198412408,2.4482,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,87.12,32.2,-0.85,2.0,0.25,165.1,534.591
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,32.04,32.7,0.791,8.2,0.32,65.0,45.3054
1.0,177.302349,5.5,-3.5,-88.06441393,69.19802825,0.0,0.0,0.069150389,0.0,2.729166667,8.1875,-0.4375,5.4849955,-2.836109812,-0.8444,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,60.1,18.8,-0.25,2.0,0.29,97.2,268.706
4.208994709,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,0.202953053,-4.00288144,2.2362,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,458.789
3.515151515,155.5339184,-9.0,3.0,-233.8056233,619.5860344,-1090.310193,-1.01805,-29.09014543,1.555658253,-0.00617284,6.25,0.041666667,-2.890111,0.1943605,3.0576,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,186.03,2.98,3.37,1.0,0.2,173.8,1319.11
3.515151515,155.5339184,-9.0,3.0,-233.8056233,619.5860344,-1090.310193,-1.01805,-29.09014543,1.555658253,-0.00617284,6.25,0.041666667,-2.890111,0.1943605,3.0576,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,186.03,2.98,3.37,1.0,0.2,173.8,1126.9
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,73.09,36.7,-0.85,2.0,0.37,153.0,583.288
4.208994709,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,0.202953053,-4.00288144,2.2362,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,791.949
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,73.09,36.7,-0.85,2.0,0.37,153.0,489.713
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,73.09,36.7,-0.85,2.0,0.37,153.0,500.038
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,28.0,58.693,163.0,4.4,6.8,112.0,7.64,8.912,92.1,2.4,2.5,1.0,0.29,110.6,1252.35
6.083333333,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0.0,0.097602551,-5.761308638,0.0,-0.162304052,7.530612245,-0.816326531,-3.129332876,-3.938246767,0.7798,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,46.07,24.3,-0.31,1.0,0.3,78.37,89.25
4.208994709,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,0.202953053,-4.00288144,2.2362,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,72.3157
