mof,AATS8Z,ATSC2d,ATSC4d,ATSC8d,ATSC1p,ATSC3p,ATSC1i,AATSC0m,AATSC7i,GATS3c,GATS8c,GATS4dv,GATS1p,SpMAD_Dzm,MINdO,AETA_eta_FL,ZMIC1,piPC10,GGI10,Diameter,AtomicNumber,AtomicMass,AtomicRadius,Mulliken EN,Polarizability,Electron affinity,IonizationEnergy,Density,Mr,Boiling point,Permittivity,LogP,HBD,HBA,MPC,pH,Temperature,Time,Target
GOBSUM_clean,8,-5.111111111,0.888888889,1.777777778,0.82618979,-2.226927701,4.879682183,36.15315736,0.291639412,0.64561009,3.762916526,1.380681818,0.825533373,4.356591063,10.33465372,0.298157506,33.93016113,0,0,7,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,100,36,0.359547
PASNAA01_clean,5.666666667,2.666666667,-32,8,1.976286704,-0.054842799,10.93305651,40.18891489,0.410064508,0.660573936,1.807943308,0.946180556,1.038127152,6.868561295,11.33695153,0.218090268,77.54887502,0,0,7,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,100,48,0.217309
QUFKIN_clean,15.0001605,-0.44,-5.6,0,-0.101883533,-1.052168183,-16.40572396,32.66933622,0.242079625,0.973132561,1.147085137,1.303651685,0.950457428,2.659159659,10.85259827,0.329524267,23.38063809,0,0,4,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,100,48,0.107751
ADASUV_clean,21.51785714,-15.1875,-8.25,7.5,1.996084405,-10.71806864,10.95828533,35.62107631,0.325589036,0.74745806,0.51949977,1.023802469,0.920692233,13.12421081,11.496124,0.287978015,104.8650406,7.814626789,0.470156107,16,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,105,23,1.12694
LAZHUR_clean,16.4,-14.0166205,12.05540166,4.055401662,-2.188532708,-8.946775193,-25.36836491,34.62219215,-0.228813294,1.599303724,1.197735968,1.312460752,1.189785294,9.603781344,10.85259827,0.299539913,73.07149612,6.506157682,0.097949189,12,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,105,72,0.095075
XORHET_clean,18.47058824,-1.066115702,-2.016528926,0.049586777,-0.485048615,0.048019593,-16.42090333,29.29111055,0.04894633,0.69890408,0.933556951,0.947580645,1.022735303,4.991123514,10.85259827,0.333827813,31.72142785,6.933575305,0,9,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,105,72,0.210371
ZOFZOL_clean,20.84615385,-8.870625,4.248125,-7.8075,1.786201207,-4.331350603,16.54885759,32.4525163,0.840867093,0.602516139,0.688420247,1.102738962,0.782215368,8.34116308,11.2391731,0.296858598,64.86058471,8.057125041,0.281195796,12,27,58.9332,192,4.3,7.5,64,7.881,8.86,101.147,177,9.2,-0.52,0,1,0.2,2.4,110,48,1.03471
ETEMIB_clean,1,-4.836734694,-1.285714286,1.530612245,1.22017302,-2.855387314,7.048205643,35.1171682,1.00856117,0.597938845,0,1.210144928,0.793673939,4.855187367,10.56470522,0.29112234,43.31347594,0,0,6,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,110,72,0.11951
KEVVIS_clean,43.27272727,2.222790358,-9.604821037,1.895544193,1.092174532,-4.602336795,5.688937873,40.37043464,-1.653791642,0.94842654,0.657270206,0.887112887,0.923950389,7.498483279,10.82696701,0.257564326,69.23722217,6.638792731,0.082440567,12,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,110,96,0.235705
ZUQMAB_clean,22.25,-8.937716263,3.14532872,-13.07958478,-0.037962163,-4.597717352,-11.32548367,32.47802929,0.190730698,0.955394844,1.064765566,1.064319204,0.922128839,9.869660034,12.85805027,0.322419485,69.86627958,7.483209264,0.197734925,14,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,115,96,0.360204
TIRRIW_clean,3,-3.016528926,-2.636363636,0.578512397,-0.038664004,-0.416578795,-3.85580608,32.16066372,1.093824839,0.803182696,2.386705115,0.881093315,0.955052094,4.351276488,10.85259827,0.276535741,23.67545295,4.961094849,0,7,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,120,24,0.356951
ZOZPUB_clean,19.23529412,-4.682291667,-1.125,-1.637152778,-0.170425078,-0.862517927,-4.480766329,34.66109729,-0.346339956,0.845837401,1.943571634,0.703457447,1.019260268,5.424860581,10.45709199,0.301399889,30.87468751,5.88556135,0,9,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,120,36,0.417736
CIFMIP_clean,1,-4.836734694,-1.285714286,1.530612245,1.22017302,-2.855387314,7.048205643,35.1171682,1.00856117,0.597938845,0,1.210144928,0.793673939,4.855187367,10.56470522,0.29112234,43.31347594,0,0,6,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,120,48,0.477807
WOPHEQ_clean,14.71428571,-0.602040816,-7.903061224,0.142857143,0.064318323,-2.020937803,1.223276506,31.82807435,0.27881968,0.701998043,0.312143254,1.296829329,0.893857428,5.509133682,10.85259827,0.324143021,37.3723973,7.269769071,0,10,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,1,120,48,0.190171
EYULOA_clean,14.71428571,-4.714625446,-1.868014269,-1.136741974,-0.322748633,-1.396955745,-7.034199815,31.94871591,0.258288468,0.838828755,0.810257748,0.867817618,1.057908086,6.520667727,10.85259827,0.275123094,33.8842467,5.432902891,0,10,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,120,72,0.180814
GEZRAG_clean,15.0001605,-4.75,-3.25,0,0.632789365,-3.200962403,0.324080876,37.8743054,0.835105152,0.656144846,1.147085137,1.019110764,1.127579454,4.723710606,10.85259827,0.230039631,29.78760862,0,0,6,27,58.9332,192,4.3,7.5,64,7.881,8.86,32.042,64.7,32.7,-0.77,1,1,0.32,,120,72,0.401308
NOBVOR_clean,15.0001605,-1.056122449,-7.12755102,0,0.613370347,-1.049749769,6.699186516,30.71535894,0.213389421,0.857430882,1.147085137,0.976494635,0.815044573,3.63757913,10.20148148,0.295664092,27.69476573,0,0,5,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,120,72,0.317386
VIPXUO_clean,12.71604938,-6.9088,-0.9088,2.0288,-0.398845886,-2.397329968,-11.90418518,31.67001215,-0.31943845,0.78797404,1.40184344,0.792411208,0.987456114,8.408866488,10.85259827,0.292926772,64.53271415,7.264467722,0.016324865,11,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,120,72,0.0812696
YOKKIU_clean,1,-4.111111111,-1.777777778,0.444444444,0.82618979,-2.226927701,4.879682183,36.15315736,1.084373818,0.633909222,0,1.278409091,0.825533373,4.157505902,10.38281557,0.298157506,33.93016113,0,0,6,27,58.9332,192,4.3,7.5,64,7.881,8.86,46.068,78.2,24.5,-0.31,1,1,0.3,,120,72,0.153756
YOVPEG_clean,17.17647059,-12.40136054,0.693877551,10.40816327,-1.096055831,-1.851927417,-26.75483768,30.48762168,-0.009527543,0.907142133,0.615646851,0.901313483,0.924775278,10.78082186,10.85259827,0.319091001,92.57005635,9.078645684,0.191594735,16,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,120,120,0.0745593
BIHMUC_clean,1,-4.836734694,-1.285714286,1.530612245,1.22017302,-2.855387314,7.048205643,35.1171682,1.00856117,0.597938845,0,1.210144928,0.793673939,4.855187367,10.56470522,0.29112234,43.31347594,0,0,6,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,120,144,0.120602
HELDOT_clean,16.81818182,-12.11418685,7.152249135,7.837370242,2.04876031,-3.769315624,12.38648055,32.94325277,-0.330574364,0.573957074,0.79091139,1.075410922,0.757516053,9.615210349,11.19423781,0.302594029,94.96151371,8.707717989,0.297520661,14,27,58.9332,192,4.3,7.5,64,7.881,8.86,87.12,165,37.8,-0.77,0,1,0.25,,120,168,0.871907
NAGQET_clean,16.04,-1.025147929,-2.25739645,-1.536982249,-0.2483219,-0.845769697,-5.751253271,30.94378695,0.15204946,0.785457991,0.471549777,1.166901096,0.92072455,5.441747594,10.85259827,0.330338376,37.0080881,7.195714657,0,10,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,130,24,0.20943
NAGQOD_clean,16.04,-1.025147929,-2.25739645,-1.536982249,-0.2483219,-0.845769697,-5.751253271,30.94378695,0.15204946,0.785457991,0.471549777,1.166901096,0.92072455,5.441747594,10.85259827,0.330338376,37.0080881,7.195714657,0,10,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,130,24,0.209919
HEBJAB_clean,19.89583333,-8.367346939,0.653061224,-4.224489796,1.083259138,-4.81750639,6.151765703,35.83939972,0.402729172,0.726049595,0.712211398,1.072589862,0.896396749,7.836275367,10.75174609,0.292605505,53.46764234,6.572020271,0.152739516,12,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,130,48,0.135475
DUKMON_clean,12.78181818,-0.271468144,0.426592798,-3.238227147,0.486598379,-0.263642426,2.582108899,38.86110188,0.115695941,0.73311599,0.842110076,0.850386499,1.184974599,8.318603842,10.90402091,0.216079918,39.68879029,4.564999021,0.086725844,12,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,130,72,0.0350454
WOZGUP_clean,16.88,-9.125,0.875,0.625,-0.859057085,-4.258655471,-9.817319175,32.19924276,-0.336783822,0.683677942,0.855131417,0.880683901,1.023550843,8.671507925,10.85259827,0.306226346,51.91419037,7.65362091,0.079795939,15,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,130,72,0.676259
IWELIG01_clean,15.0001605,-0.959183673,-3.959183673,0,-0.344012321,-0.727253502,-16.35498297,31.62702967,0.242079625,0.974798086,1.147085137,1.358836207,1.02965109,2.453299758,10.86175926,0.321167681,24.71703294,0,0,4,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,130,96,0.1216928
NEFTUP_clean,15.0001605,-0.359375,0.0625,0,-0.073307932,-0.070375614,-0.341974227,39.60328148,0.242079625,1.001967709,1.147085137,0,1.333333333,1.339262132,10.85259827,0.094280904,11.7439747,0,0,2,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,1,140,48,0
OGUPIQ_clean,1,-3.7475,-6.95,0.4225,1.294155566,-2.953989478,9.962808331,37.02908443,0.789371293,0.716483235,0,1.071583514,0.754408523,4.348078141,10.47948224,0.292336057,31.36226345,0,0,6,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,140,72,0.113182
ZALMIL_clean,6.6,-6.08,-8.64,3.6,1.286228556,-2.259665839,7.301031913,41.52704486,0.334967817,0.641963513,2.706037641,1.140389841,1.122554242,6.336486632,10.91020077,0.193858016,52.15345363,0,0,7,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,140,72,0.0666754
HUYXUV_clean,20.5,-7.160493827,-3.037037037,-4.691358025,-0.93396185,-1.0333257,-20.14409822,31.06329281,0.168848918,0.937957144,1.281205344,0.930811613,0.97415642,7.279980831,10.85259827,0.32227773,50.95060379,7.913795303,0.075498419,13,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,2.4,140,96,0.0490234
FIHFAF_clean,15.0001605,-1.16,-0.24,0,-0.111763206,-0.422972372,-10.41210548,37.03984216,0.242079625,0.866843028,1.147085137,1.202830189,1.052690186,1.836026561,10.85259827,0.320582149,15.18317422,0,0,3,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,150,60,0.329961
QOPPES_clean,8,-5.111111111,0.888888889,1.777777778,0.82618979,-2.226927701,4.879682183,36.15315736,0.291639412,0.64561009,3.762916526,1.380681818,0.825533373,4.356591063,10.33465372,0.298157506,33.93016113,0,0,7,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,11,150,65,0.507796
ILOTOT_clean,16.72,-6.496383958,-2.794214333,-1.761998685,0.146089001,-1.203840827,0.305626237,36.90089738,-0.017300002,0.945957744,1.144147338,1.277685479,1.059597457,9.554286735,10.7146044,0.277773666,51.09557108,5.114244277,0.082440567,16,27,58.9332,192,4.3,7.5,64,7.881,8.86,32.042,64.7,32.7,-0.77,1,1,0.32,14,150,72,0.0578426
BURJOO_clean,14.71428571,-1.832840237,-1.76035503,0.420118343,-0.2483219,-1.522806969,-5.751253271,30.94378695,-0.039039931,0.848600766,0.355928685,1.133426568,0.92072455,5.501315634,10.85259827,0.330337345,36.83419045,7.195714657,0,10,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,150,96,0.151031
NOQKOV_clean,15.0001605,-0.706666667,-9.24,0,0.331984856,-0.727331118,-5.868988413,34.48204905,0.421718022,0.728546116,1.147085137,1.076923077,0.947678306,3.667541833,10.24148148,0.298788042,26.68454767,0,0,5,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,11,160,12,0.358664
ANIDIL_clean,14.71428571,-4.714625446,-1.868014269,-1.136741974,-0.322748633,-1.396955745,-7.034199815,31.94871591,0.258288468,0.838828755,0.810257748,0.867817618,1.057908086,6.520667727,10.85259827,0.275123094,33.8842467,5.432902891,0,10,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,11,160,48,0.0881979
HABZEQ_clean,6.6,-2.836734694,-6.714285714,2.551020408,1.22017302,-1.848963029,7.048205643,35.1171682,0.624286113,0.656883384,2.383658044,1.166666667,0.793673939,4.864515893,10.51654337,0.29218365,43.31347594,0,0,7,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,160,72,0.0864345
KAVNIH_clean,3.666666667,7.2,-22.32,8.32,1.365376071,1.191764345,8.260514111,32.641811,0.403196085,0.662531485,1.58899633,0.8650261,0.71870814,4.974144049,11.56262424,0.302704027,57.17524634,8.247929005,0,7,27,58.9332,192,4.3,7.5,64,7.881,8.86,79.1,115.2,12.3,0.65,0,1,0.19,,160,72,0.303503
MUVROM_clean,1,-4.836734694,-1.285714286,1.530612245,1.22017302,-2.855387314,7.048205643,35.1171682,1.00856117,0.597938845,0,1.210144928,0.793673939,4.855187367,10.56470522,0.29112234,43.31347594,0,0,6,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,160,72,0.1353725
VIZQEC_clean,21.29032258,-8.605619147,1.891779396,-3.580645161,0.693621422,-4.624107983,5.795865539,50.55824058,0.146771893,0.615873389,1.214026005,1.349765258,1.100628583,5.821587555,10.7281563,0.297323688,52.73770495,6.638792731,0.082440567,12,27,58.9332,192,4.3,7.5,64,7.881,8.86,32.042,64.7,32.7,-0.77,1,1,0.32,,160,72,0.177341
VUHGAH_clean,9.205882353,-4.876337693,2.809750297,6.35196195,-0.737074896,-1.657155806,-21.70205048,32.87106292,-0.125572912,0.85022021,1.093535557,0.814469296,1.029858309,5.418968151,11.19478364,0.316112236,35.88862394,7.195714657,0,8,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,160,72,0.131653
XADDOX_clean,1,-4.111111111,-1.777777778,0.444444444,0.82618979,-2.226927701,4.879682183,36.15315736,1.084373818,0.633909222,0,1.278409091,0.825533373,4.157505902,10.38281557,0.298157506,33.93016113,0,0,6,27,58.9332,192,4.3,7.5,64,7.881,8.86,32.042,64.7,32.7,-0.77,1,1,0.32,,160,72,0.323964
XULDOZ_clean,13.63636364,-4.183391003,-4.366782007,1.44982699,0.865507656,-1.998630092,4.44210745,38.11365253,-0.04886651,0.775347992,0.66168252,0.964724876,1.057696812,11.84484138,11.08231919,0.256989819,64.93358314,5.298942171,0.107335986,16,27,58.9332,192,4.3,7.5,64,7.881,8.86,41.052,81.6,37.5,-0.34,0,1,0.26,14,160,72,0.133958
KAVGAQ_clean,15.0001605,-0.706666667,-9.24,0,0.331984856,-0.727331118,-5.868988413,34.48204905,0.421718022,0.728546116,1.147085137,1.076923077,0.947678306,3.667541833,10.24148148,0.298788042,26.68454767,0,0,5,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,11,160,96,0.320893
TAHYUZ_clean,20.08,-5.838842975,-2.603305785,2.347107438,2.282016785,-2.125547993,13.74204495,33.70724648,-0.334895218,0.596829847,1.100075658,1.039234149,0.747661416,8.403559572,11.09619729,0.297782155,84.40329645,8.383661799,0.20650954,13,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,160,96,0.0415949
HAVZIP_clean,15.0001605,-4,1,0,0.083798077,-0.18517998,-0.399467548,37.64590369,0.242079625,0.287748394,1.147085137,2.572289157,1.196257359,2.327434341,9.099537037,0.284161242,23,0,0,3,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,160,120,1.90488
GOXMEN_clean,14.20895522,-3.150474799,-1.033601169,-0.624543462,-0.213915772,-1.764767344,-15.76077205,33.17172751,-0.0863902,0.874914265,1.250397443,0.930834078,0.948915254,6.450536793,11.47639306,0.300551613,44.51594546,7.634529885,0.004691358,10,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,180,24,0.0676518
NAGBUU_clean,15.0001605,-1.93359375,-1.62890625,0,0.1068603,-0.882677567,8.435277846,31.15566709,0.242079625,0.829403929,1.147085137,1.00931677,0.871920188,3.497707095,10.85259827,0.331509613,21.5,5.041962354,0,6,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,11,180,72,0.0868981
NEKMUN_clean,23.16666667,-3.9375,-2.875,-14.5,1.118014026,-2.758288932,6.336793735,34.72748256,-0.083937584,0.864114774,1.301572114,1.123398938,0.852835332,6.538892919,11.01297341,0.300186175,55.60631403,6.888158256,0,9,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,180,72,0.207923
NOQKUB_clean,15.0001605,-0.706666667,-9.24,0,0.331984856,-0.727331118,-5.868988413,34.48204905,0.421718022,0.728546116,1.147085137,1.076923077,0.947678306,3.667541833,10.24148148,0.298788042,26.68454767,0,0,5,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,180,144,0.408081
APAZOI_clean,17.21621622,-7.222684703,1.597294485,4.399583767,1.573870615,-3.076280144,9.44104643,34.41735606,-0.191765517,0.584430417,1.310212044,1.096593616,0.767996269,6.68837105,10.78016156,0.29713132,58.98832991,7.293283376,0,10,57,138.9055,240,3.1,31.1,45,5.577,6.15,73.0938,153,36.7,-1.01,0,1,0.22,,80,48,0.424812
YUMFUJ_clean,18.11864407,-9.659131469,0.390838786,7.022010708,1.830573372,-3.405143359,11.06537586,33.59586888,-0.013761134,0.566505592,1.080634801,1.051082646,0.76044916,8.741575825,10.91752766,0.300469642,76.54614479,8.075008988,0.165085195,14,57,138.9055,240,3.1,31.1,45,5.577,6.15,78.13,189,46.7,-1.35,0,2,0.3,,85,24,0.447055
ACAKUM_clean,20.84615385,-8.870625,4.248125,-7.8075,1.786201207,-4.331350603,16.54885759,32.4525163,0.840867093,0.602516139,0.688420247,1.102738962,0.782215368,8.34116308,11.2391731,0.296858598,64.86058471,8.057125041,0.281195796,12,57,138.9055,240,3.1,31.1,45,5.577,6.15,18.015,100,78.5,-1.38,1,1,0.82,,95,72,0.102762
CUTBIE_clean,20.89795918,-8.482834186,3.970781592,-5.029948868,1.363202547,-3.604646496,14.49628298,32.83017072,0.305528509,0.626077725,0.650997036,1.136542083,0.799231297,8.034240218,10.88372312,0.300767473,57.00453436,7.926213309,0.115600449,13,57,138.9055,240,3.1,31.1,45,5.577,6.15,73.0938,153,36.7,-1.01,0,1,0.22,1,105,24,0.555157
HUSJUC_clean,19.43478261,-2.822485207,0.106508876,1.402366864,2.047485612,-1.158677514,12.39709291,32.01388708,-0.477609135,0.53475705,1.541426368,1.107511534,0.68748693,6.720929533,11.37571412,0.297531922,76.7586803,9.543660464,0,10,57,138.9055,240,3.1,31.1,45,5.577,6.15,73.0938,153,36.7,-1.01,0,1,0.22,2,120,24,0.177553
KIDVIE_clean,15.0001605,-4,1,0,0.083798077,-0.18517998,-0.399467548,37.64590369,0.242079625,0.287748394,1.147085137,2.572289157,1.196257359,2.327434341,9.099537037,0.284161242,23,0,0,3,57,138.9055,240,3.1,31.1,45,5.577,6.15,18.015,100,78.5,-1.38,1,1,0.82,,160,24,0.253349
PEZCII_clean,16.81818182,-12.11418685,7.152249135,7.837370242,2.04876031,-3.769315624,12.38648055,32.94325277,-0.330574364,0.573957074,0.79091139,1.075410922,0.757516053,9.615210349,11.19423781,0.302594029,94.96151371,8.707717989,0.297520661,14,57,138.9055,240,3.1,31.1,45,5.577,6.15,73.0938,153,36.7,-1.01,0,1,0.22,,80,48,0.537556
FIMXUW_clean,5.666666667,3.125,-22.75,3.375,1.607785695,-0.428496931,9.126289891,33.54745824,0.714315379,0.690308399,1.714544999,0.877903584,0.767698689,5.202968704,10.77848781,0.289085504,54.15839793,0,0,7,57,138.9055,240,3.1,31.1,45,5.577,6.15,18.015,100,78.5,-1.38,1,1,0.82,,140,72,0.0958213
OQETEK_clean,17.21621622,-7.222684703,1.597294485,4.399583767,1.573870615,-3.076280144,9.44104643,34.41735606,-0.191765517,0.584430417,1.310212044,1.096593616,0.767996269,6.68837105,10.78016156,0.29713132,58.98832991,7.293283376,0,10,39,88.90585,219,3.19,22.7,30,6.217,4.47,73.0938,153,36.7,-1.01,0,1,0.22,,80,48,0.634963
VALVAI_clean,8,-5.111111111,0.888888889,1.777777778,0.82618979,-2.226927701,4.879682183,36.15315736,0.291639412,0.64561009,3.762916526,1.380681818,0.825533373,4.356591063,10.33465372,0.298157506,33.93016113,0,0,7,39,88.90585,219,3.19,22.7,30,6.217,4.47,73.0938,153,36.7,-1.01,0,1,0.22,,100,20,0.204278
LOMMIL_clean,1,-2.973333333,-3.382222222,0.537777778,0.291516411,0.197974972,1.056322927,35.01026736,0.88073313,0.534131754,0,1.406698565,0.975959681,3.765325796,10.15017668,0.293550056,29.9898247,0,0,6,39,88.90585,219,3.19,22.7,30,6.217,4.47,18.015,100,78.5,-1.38,1,1,0.82,,130,72,0.0351884
MITGIF_clean,6.6,-0.875,-11.25,5.625,1.607785695,-1.434921216,9.126289891,33.54745824,0.545881603,0.654480144,2.065628301,1.043013891,0.767698689,5.365693136,10.77848781,0.288201079,54.15839793,0,0,7,39,88.90585,219,3.19,22.7,30,6.217,4.47,18.015,100,78.5,-1.38,1,1,0.82,,170,36,0.0283136
UJEFOE01_clean,20.8,-5.625,-1.25,-3.375,1.139410675,-2.38549814,6.871726703,33.988018,0.274081936,0.593341485,2.614602304,1.147963057,0.752368193,5.135102172,10.72566599,0.299009126,45.08220626,6.577317921,0,9,39,88.90585,219,3.19,22.7,30,6.217,4.47,18.015,100,78.5,-1.38,1,1,0.82,2,180,72,0
TORPUN_clean,22.88372093,-14.82548476,7.853185596,-2.493074792,2.048465672,-6.082117315,12.38300034,32.64882637,-0.057399266,0.627293574,0.719516369,1.321520878,0.778006057,11.3205737,11.15241467,0.302661928,106.4195001,8.259049694,0.519742883,16,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,,80,48,0.348551
HAJDII_clean,23.25925926,-7.023781213,-0.221165279,-5.7039239,0.696662665,-2.145815761,3.918123027,34.83832983,0.074795863,0.833040757,0.805868816,1.356171833,0.877061389,6.735533315,10.67543521,0.30524312,48.66747149,6.638792731,0.082440567,12,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,,80,72,0.216563
UYOFIY_clean,15.0001605,-0.706666667,-9.24,0,0.331984856,-0.727331118,-5.868988413,34.48204905,0.421718022,0.728546116,1.147085137,1.076923077,0.947678306,3.667541833,10.24148148,0.298788042,26.68454767,0,0,5,65,158.92534,221,3.1,25.5,112,5.864,8.23,46.068,78.2,24.5,-0.31,1,1,0.3,11,110,48,0.156508
VIVLAP_clean,17.92307692,-0.852071006,-1.01183432,4.615384615,-1.18278519,-1.932030257,-28.75111707,40.56704961,-0.122359639,1.122523781,0.927758163,1.369892473,1.442963984,7.505265135,10.61388988,0.237696144,60.37816043,6.090036447,0,10,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,1,110,72,0.209451
SONTIZ_clean,8,-5.111111111,0.888888889,1.777777778,0.82618979,-2.226927701,4.879682183,36.15315736,0.291639412,0.64561009,3.762916526,1.380681818,0.825533373,4.356591063,10.33465372,0.298157506,33.93016113,0,0,7,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,,120,20,0.49982
XIFHIF_clean,1,-2.973333333,-3.382222222,0.537777778,0.291516411,0.197974972,1.056322927,35.01026736,0.88073313,0.534131754,0,1.406698565,0.975959681,3.765325796,10.15017668,0.293550056,29.9898247,0,0,6,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,,120,21,0.344376
SAJDIT_clean,16.34666667,-6.333333333,-18.33333333,-22,0.701939802,-6.330363636,3.417803771,35.73611141,0.082332412,0.869013516,0.473595411,1.058187015,1.008977392,11.6810222,11.4083918,0.277939393,85.53796222,7.802285969,0.433119069,16,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,2.4,140,72,0.286111
DACXOV_clean,20.8,-5.625,-1.25,-3.375,1.139410675,-2.38549814,6.871726703,33.988018,0.274081936,0.593341485,2.614602304,1.147963057,0.752368193,5.135102172,10.72566599,0.299009126,45.08220626,6.577317921,0,9,65,158.92534,221,3.1,25.5,112,5.864,8.23,18.015,100,78.5,-1.38,1,1,0.82,2,170,72,0.144466
IZEBAR_clean,22.54761905,-8.122130395,0.424242424,-7.683195592,1.623048951,-3.276877514,9.787745926,32.77066031,0.025540512,0.60845475,0.673973052,1.204734765,0.724616874,7.677937429,10.74696293,0.299587163,56.49536409,7.669699479,0.152739516,12,65,158.92534,221,3.1,25.5,112,5.864,8.23,73.0938,153,36.7,-1.01,0,1,0.22,,80,72,0.491099
GAWLIB_clean,35.22988506,5.376419686,-9.882639264,15.63926447,1.8758102,-3.68374184,8.070427433,37.21762912,-0.381569781,0.826014969,0.869429536,0.884337043,0.888583114,8.176802674,11.14326636,0.259514126,80.73012189,7.261806471,0.214671972,12,65,158.92534,221,3.1,25.5,112,5.864,8.23,18.015,100,78.5,-1.38,1,1,0.82,14,150,72,0.090737
