mof,AATS7d,AATS8d,AATS8m,AATS5p,ATSC2d,ATSC3p,AATSC6dv,AATSC2s,AATSC0Z,GATS3c,GATS2dv,GATS7m,GATS1se,SpMAD_Dzm,AXp-2dv,NaasC,AMID_h,piPC3,piPC10,GGI10,AtomicNumber,AtomicMass,AtomicRadius,Mulliken EN,Polarizability,Electron affinity,IonizationEnergy,Density,Mr,Boiling point,Permittivity,LogP,HBD,HBA,MPC,pH,Temperature,Time,Target
QATXIU_clean,1.6,1.136363636,10.77080073,1.484951417,4.643598616,0.263099831,-0.0625,1.311965812,7.294117647,0.61755361,0.492661943,1.493219056,0.903575133,6.238220767,0.129913268,6,0.572117957,4.783316371,7.293283376,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,11,160,96,1.22477
GISZUF_clean,2.571428571,2.157894737,41.00807832,1.519176526,-1.625,-0.623586522,-0.170731707,-0.05119509,6.5,0.766370218,1.179314565,1.063792105,0.756476317,7.895822744,0.16421185,4,0.287077004,4.941642423,7.868349936,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,170,24,1.31215
TAYNEN_clean,2.588235294,2.428571429,51.70665914,1.112696737,-4.714625446,-1.396955745,0.178876079,-0.014139913,6.639714625,0.838828755,1.177561753,0.949581728,0.78031827,6.520667727,0.187604061,2,0.266461167,4.069026754,5.432902891,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,14,170,96,1.3024
PIGXAF_clean,2.336871941,2.241404418,53.11604345,0.444612905,-4,-0.18517998,0.413415537,0.340277778,8.1875,0.287748394,0.463855422,1.149391391,1.413715541,2.327434341,0.101717521,0,1.108451971,2.302585093,0,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,73.0938,153,36.7,-1.01,0,1,0.22,,170,168,2.16298
DOKHUH_clean,1,1,1.016064,0.991194746,7.68,0.123885516,3.448888889,1.454444444,8.24,0.666881432,0.507315522,2.694487347,0.860421021,5.162276944,0.145016952,6,0.568690039,4.433788569,0,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,180,72,1.29806
AQIQAU_clean,3.353535354,2.803571429,59.8187772,1.497167282,-8.364839319,-2.351118815,-0.063839004,0.487687792,6.771266541,0.651485792,0.789571488,0.958422495,0.770474808,8.691700248,0.144069469,8,0.365049893,5.093750201,8.568545547,0.214876033,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,180,96,0.861714
XIFLOP_clean,1,1,1.016064,1.092154744,1.4375,-1.656863809,-4.426523297,1.202416459,8.388888889,0.690023168,0.416008316,2.309575682,0.925524214,4.748285008,0.155532814,3,0.777879538,4.040855877,0,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,180,120,2.23068
MALWUU_clean,1.363636364,1,13.1048064,1.019933571,-0.875,-1.434921216,0.506944444,1.653277052,7.243055556,0.654480144,0.492725163,1.481630328,1.055633456,5.365693136,0.121691767,4,0.761105362,4.359908829,0,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,180,168,1.95493
AXOHIE_clean,1.777777778,2.241404418,53.11604345,1.246162881,-2.32,-0.146509697,0.26,-0.097222222,6.49,0.904965454,1.17306231,1.144392997,0.766891116,3.991975457,0.154486091,2,0.333733701,4.085976313,5.731873777,0,48,112.411,158,4.33,7.2,-70,8.994,8.69,18.015,100,78.5,-1.38,1,1,0.82,,200,96,1.29178
EBUREA_clean,2.763636364,2.978723404,76.8616183,1.19490229,-8.87755102,-4.778806661,-0.216962989,0.994331066,7.586938776,0.677665944,0.697115053,1.121014455,0.898865038,7.790855942,0.137631699,5,0.624955766,4.584967479,6.572020271,0.152739516,25,54.93805,197,3.72,9.4,-50,7.434,7.3,18.015,100,78.5,-1.38,1,1,0.82,14,65,48,1.31199
LELROL_clean,3.328402367,3.140540541,56.18172201,1.434810743,-22.14764738,-12.19088694,0.131618344,0.11402627,6.684694429,0.565063385,0.827365518,0.959352608,0.420918744,12.60527208,0.157921944,12,0.594435012,5.741399338,9.096650121,0.411337619,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,70,192,0.725604
DOZCEC_clean,4.133757962,4.393188854,98.66521254,1.630986609,-9.748438151,-2.205445346,0.12032743,0.031601087,6.097459392,0.981956045,0.740056483,0.71835589,0.579163623,13.15782125,0.136180796,20,0.595458888,6.151135675,10.34361214,0.946058565,25,54.93805,197,3.72,9.4,-50,7.434,7.3,101.147,177,9.2,-0.52,0,1,0.2,2,75,48,0.458248
ZUDQUM_clean,1,1,1.016064,1.115081704,-4.836734694,-2.855387314,0.274376417,1.54399093,7.551020408,0.597938845,0.568115942,2.437880496,0.97234548,4.855187367,0.129261705,3,0.68388361,4.123093976,0,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,80,48,1.09047
GOVWOF_clean,3.57615894,3.747126437,83.79432301,1.296928719,-19.9338843,-14.50862911,-0.779307057,0.973166003,7.57231405,0.746812856,0.817603457,1.130508108,0.928225153,15.51832687,0.135808647,24,0.595097659,6.015547218,8.909556174,2.304254668,25,54.93805,197,3.72,9.4,-50,7.434,7.3,101.147,177,9.2,-0.52,0,1,0.2,,80,72,0.794433
HUCFAO_clean,2.161290323,1.923076923,63.18022642,1.199758797,-0.852071006,-1.932030257,2.358847108,1.089773474,8.698224852,1.122523781,0.642121212,0.897487561,0.891496489,7.505265135,0.143450063,0,0.923362558,4.612642201,6.090036447,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,18.015,100,78.5,-1.38,1,1,0.82,,80,72,1.24354
VEZWEE_clean,2.333333333,2.40625,46.74475412,1.051948362,-9.836734694,-1.569237618,0.370032223,0.529738923,7.741496599,0.75765487,0.882364631,1.009642498,0.830631264,9.959572737,0.175896228,0,0.512126757,4.094344562,4.65396035,0.14855627,25,54.93805,197,3.72,9.4,-50,7.434,7.3,32.042,64.7,32.7,-0.77,1,1,0.32,,80,72,1.02008
NAJQUN_clean,3.077669903,2.66,73.29578678,1.445051232,-5.838842975,-2.125547993,0.300778767,1.060861865,7.175619835,0.596829847,0.615178139,0.988319281,0.837003543,8.403559572,0.137362749,8,0.456891529,5.041810912,8.383661799,0.20650954,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,85,72,1.22931
DINNIZ_clean,1.4,1,16.126992,0.839354555,-4.08,-0.330160924,-0.578888889,1.471458333,8.89,0.729771116,0.619248466,0.276558231,0.865943621,5.542360436,0.199458387,0,0.675708472,2.302585093,0,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,90,24,1.16869
XOTSEG_clean,3.32,2.888888889,55.56748706,1.587298597,-8.330578512,-2.597119185,0.594352617,0.61989848,6.776859504,0.613098591,0.677240393,1.045525091,0.760272762,11.81782534,0.149166802,12,0.244088086,5.459585514,9.151909826,0.495255586,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,90,48,0.828086
MICDEJ_clean,3.363636364,3.105263158,82.62566034,1.411825558,-8.996755003,-2.809104277,0.841022174,0.818533777,7.306652244,0.933095118,0.72746105,0.878238907,0.877750918,8.961148329,0.136312302,7,0.497262532,4.884694071,7.673237656,0.264054688,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,95,72,1.18044
ZOFZUR_clean,2.810810811,2.984962406,72.35389214,1.351001562,-13.04252959,-7.377608637,-0.280769231,0.945218413,7.519230769,0.640407924,0.774449339,1.145863899,0.837039999,9.748114875,0.147736353,7,0.484027677,4.978456396,7.516807281,0.404652586,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,1,95,72,0.565447
UWOWAF_clean,2.4,2,63.11602886,1.621048812,-3.421487603,-4.526855908,-0.366926844,1.164780605,16.62809917,0.574049111,0.710373033,1.135889867,0.862523816,4.454130664,0.212735539,4,0.68213294,4.378896742,6.018745271,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,100,48,1.16308
CUKXIR_clean,1.363636364,1,13.1048064,1.019933571,-0.875,-1.434921216,0.506944444,1.653277052,7.243055556,0.654480144,0.492725163,1.481630328,1.055633456,5.365693136,0.121691767,4,0.761105362,4.359908829,0,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,2,100,72,1.37123
SAMVEK_clean,2.336871941,2.241404418,53.11604345,1.221480226,-1.375,0.093114296,0.413415537,2.384722222,9.5,1.297958969,0.806521739,1.149391391,0.910581458,1.668149672,0.173006012,0,0.811004234,0,0,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,32.042,64.7,32.7,-0.77,1,1,0.32,2.4,100,144,0.980713
BINSAU_clean,3.379310345,3.491525424,65.42178739,1.527078196,-16.06616257,-5.473522893,-0.382505585,0.518194707,6.593572779,0.555863249,0.785793486,1.071409842,0.731462869,11.62585661,0.147261638,9,0.228380496,5.697093487,9.610258352,0.532292623,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,100,168,0.471575
ZOFZIF_clean,2.777777778,3.538461538,78.57111308,1.365737242,-8.870625,-4.331350603,-0.314358974,1.112323633,6.94,0.602516139,0.629388852,1.348551693,0.880241074,8.34116308,0.129701384,7,0.692312031,4.999742853,8.057125041,0.281195796,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,2.4,110,48,0.702361
HAPGIR_clean,1.666666667,2.241404418,53.11604345,0.938121635,-3.923875433,-1.929407764,1.709342561,0.62777137,6.878892734,0.670548501,0.66826362,1.638649355,0.789340617,3.641620329,0.130493567,1,0.792093485,4.274928499,5.041962354,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,120,72,1.24903
QASTUC_clean,3.393617021,2.930693069,59.48823908,1.579759096,-4.019376181,0.260705386,-0.244990548,-0.039381153,6.323251418,0.94933498,0.982043227,1.065652333,0.837078986,8.179886896,0.146068549,7,0.357922975,5.140932295,8.59101418,0.080393837,25,54.93805,197,3.72,9.4,-50,7.434,7.3,73.0938,153,36.7,-1.01,0,1,0.22,,120,72,1.12599
IYEPUZ_clean,3.64957265,3.818584071,86.55978441,1.63852233,-17.10865078,-5.308584091,0.161744122,0.640572717,6.829048602,0.838516411,0.713789406,0.81231721,0.851118124,18.80162852,0.136791717,28,0.441089109,6.360870605,10.36002141,1.563987348,25,54.93805,197,3.72,9.4,-50,7.434,7.3,87.12,165,37.8,-0.77,0,1,0.25,,150,72,0.696077
XACSIG_clean,2.878787879,3.043010753,70.80071223,1.227518444,-11.89795918,-6.757628009,-1.082743301,0.671844486,7.556018326,0.836325204,0.879745652,1.090282033,0.853071585,10.4541081,0.146216604,7,0.463997262,4.899703733,7.209848633,0.2973166,25,54.93805,197,3.72,9.4,-50,7.434,7.3,18.015,100,78.5,-1.38,1,1,0.82,14,150,96,1.1598
YOFGOR_clean,1,1,1.016064,0.946005319,-4.111111111,-2.226927701,0.485890653,1.284214414,7.728395062,0.633909222,0.590034965,1.956906782,0.879500501,4.157505902,0.136944358,2,0.569045616,3.876395828,0,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,101.147,177,9.2,-0.52,0,1,0.2,,150,120,1.32576
PUPXII01_clean,1.85,1.4,53.8950258,1.094760488,-4.159090909,-0.119147668,0.149615275,0.500918274,7.743801653,0.764150288,0.950787402,1.167350463,0.955475935,5.228137286,0.147386291,1,0.700769709,3.731699451,3.840795496,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,18.015,100,78.5,-1.38,1,1,0.82,,160,72,1.47931
VUQKAU01_clean,3.074074074,2.384615385,78.91203054,1.206124906,-7.265306122,-2.346142607,1.75,0.855442177,7.25,0.599579258,0.693675889,0.698142008,0.791304728,6.393758078,0.14480791,4,0.379832453,4.460144414,7.087586759,0.066115702,25,54.93805,197,3.72,9.4,-50,7.434,7.3,87.12,165,37.8,-0.77,0,1,0.25,,161,480,1.04625
PUWXAH_clean,1,1,1.016064,1.115081704,-4.836734694,-2.855387314,0.274376417,1.54399093,7.551020408,0.597938845,0.568115942,2.437880496,0.97234548,4.855187367,0.129261705,3,0.68388361,4.123093976,0,0,25,54.93805,197,3.72,9.4,-50,7.434,7.3,18.015,100,78.5,-1.38,1,1,0.82,14,220,72,1.5745
TANMIH_clean,2.790697674,2.617647059,81.01821159,1.185111212,-3.414151925,-3.168686637,-0.60301769,1.0761342,7.554630593,0.636675014,0.675112998,1.147343954,0.919883852,6.944057447,0.134905342,4,0.692556645,4.570837507,6.899707356,0.066115702,27,58.9332,192,4.3,7.5,64,7.881,8.86,101.147,177,9.2,-0.52,0,1,0.2,,80,24,1.38533
HOVQAM_clean,3,3,69.7646924,1.29104289,-4.081632653,-1.472456029,0.560296846,-0.055980726,6.494897959,0.594087619,1.085732984,0.627593338,1.214984578,5.521858436,0.157362875,4,0.24948079,4.510859507,7.028796889,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,80,72,0.624336
KUHNEI_clean,1.363636364,1,13.1048064,1.019933571,-0.875,-1.434921216,0.506944444,1.653277052,7.243055556,0.654480144,0.492725163,1.481630328,1.055633456,5.365693136,0.121691767,4,0.761105362,4.359908829,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,87.12,165,37.8,-0.77,0,1,0.25,,85,48,1.53468
YICGOI_clean,3.244444444,3.916666667,78.50759806,1.543082617,-6.715130341,0.518794409,0.33051791,-0.04437022,6.285407149,1.219678523,1.092644252,0.860321072,0.822646891,10.50091656,0.152345587,9,0.225196517,5.33753808,8.625332655,0.197122743,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,85,72,1.11585
LASWIN_clean,1.777777778,2.241404418,53.11604345,1.246162881,-2.32,-0.146509697,0.26,-0.097222222,6.49,0.904965454,1.17306231,1.144392997,0.766891116,3.991975457,0.154486091,2,0.333733701,4.085976313,5.731873777,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,90,72,1.26627
OKIPOO_clean,2.98,3.72972973,76.05997408,1.378205394,-6.272846811,-0.696515336,0.587266849,-0.013910106,6.861275477,1.220945081,1.110923521,0.890198456,0.986763656,7.865033661,0.148788043,4,0.455490098,4.726281012,7.281885582,0.063267014,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,90,72,1.3218
AJAMEF_clean,2.777777778,2.235294118,43.53202424,1.395345153,-3.720570749,-1.299797455,-0.409780024,-0.09812778,6.37098692,0.792916795,1.145462105,1.068225045,0.770477303,5.754796795,0.151310335,4,0.336084242,4.582413199,7.338715523,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,87.12,165,37.8,-0.77,0,1,0.25,,95,72,1.29455
TILHAZ_clean,1.4,1,16.126992,0.839354555,-4.08,-0.330160924,-0.578888889,1.471458333,8.89,0.729771116,0.619248466,0.276558231,0.865943621,5.542360436,0.199458387,0,0.675708472,2.302585093,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,46.068,78.2,24.5,-0.31,1,1,0.3,,100,24,1.00373
YODRAM_clean,2.336871941,2.241404418,53.11604345,0.659084349,-2.87755102,-1.240526058,2.326530612,0.741043084,7.530612245,0.738056826,0.804186047,1.149391391,0.840139128,3.126481016,0.140094663,1,0.599494324,3.548179572,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,100,24,0.966335
GOBSUM_clean,1.666666667,1,16.126992,0.849837329,-5.111111111,-2.226927701,3.738271605,1.27994091,7.728395062,0.64561009,0.597902098,0.527109885,0.879500501,4.356591063,0.136728462,2,0.568931696,3.876395828,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,100,36,1.10089
PASNAA01_clean,1.222222222,1,11.090016,0.946437807,2.666666667,-0.054842799,-0.176470588,1.955555556,8.666666667,0.660573936,0.6015625,1.370822142,1.033399645,6.868561295,0.144003515,0,0.858111772,4.110873864,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,100,48,1.46381
QUFKIN_clean,2.336871941,2.241404418,53.11604345,0.774329166,-0.44,-1.052168183,7.111111111,0.023796296,6.888888889,0.973132561,0.801264045,1.149391391,1.315568637,2.659159659,0.123910627,1,0.984816435,4.1763085,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,100,48,1.53446
ADASUV_clean,3.137931034,3.357142857,80.37975088,1.347492102,-15.1875,-10.71806864,-0.632415254,0.912704772,7.604166667,0.74745806,0.830693257,1.128632005,0.90156576,13.12421081,0.140179084,12,0.556975677,5.351858133,7.814626789,0.470156107,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,105,23,0.625693
LAZHUR_clean,2.588235294,2.8,59.32833367,1.45073493,-14.0166205,-8.946775193,0.185219384,-0.106978713,7.287165282,1.599303724,1.274405304,1.011244909,0.886397267,9.603781344,0.16057313,4,0.491603425,4.852030264,6.506157682,0.097949189,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,105,72,1.27794
XORHET_clean,3.157894737,2.647058824,66.73342576,1.367049164,-1.066115702,0.048019593,-0.5,-0.137186257,6.181818182,0.69890408,0.854166667,1.112426779,0.99017933,4.991123514,0.122324606,4,1.014598157,4.510859507,6.933575305,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,105,72,1.22336
ZOFZOL_clean,2.777777778,3.538461538,78.57111308,1.365737242,-8.870625,-4.331350603,-0.314358974,1.112323633,6.94,0.602516139,0.629388852,1.348551693,0.880241074,8.34116308,0.129701384,7,0.692312031,4.999742853,8.057125041,0.281195796,27,58.9332,192,4.3,7.5,64,7.881,8.86,101.147,177,9.2,-0.52,0,1,0.2,2.4,110,48,0.678974
ETEMIB_clean,1,1,1.016064,1.115081704,-4.836734694,-2.855387314,0.274376417,1.54399093,7.551020408,0.597938845,0.568115942,2.437880496,0.97234548,4.855187367,0.129261705,3,0.68388361,4.123093976,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,110,72,1.37796
KEVVIS_clean,3.185185185,2.236363636,176.8568522,1.072019624,2.222790358,-4.602336795,-1.913038714,3.041163575,8.227903579,0.94842654,0.421199768,0.551572032,0.686635379,7.498483279,0.125239177,4,0.630069883,4.731802837,6.638792731,0.082440567,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,110,96,1.16086
ZUQMAB_clean,3.263157895,3.333333333,83.57413392,1.500064202,-8.937716263,-4.597717352,-0.051903114,0.019305762,6.837370242,0.955394844,0.89867208,1.036062268,0.737968422,9.869660034,0.143468995,6,0.52932462,5.036952602,7.483209264,0.197734925,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,115,96,1.08189
TIRRIW_clean,1.692307692,1.333333333,5.383728,1.163731555,-3.016528926,-0.416578795,-0.071837254,-0.080527325,6.694214876,0.803182696,1.173868855,1.047982911,1.015609921,4.351276488,0.168201908,1,0.333733701,3.865979067,4.961094849,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,120,24,1.07096
ZOZPUB_clean,2.866666667,2.411764706,70.82387188,1.091312967,-4.682291667,-0.862517927,-0.783179012,0.453425481,7.326388889,0.845837401,0.955558353,0.79569767,0.782653539,5.424860581,0.14791013,2,0.639507047,4.199079882,5.88556135,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,120,36,1.03826
CIFMIP_clean,1,1,1.016064,1.115081704,-4.836734694,-2.855387314,0.274376417,1.54399093,7.551020408,0.597938845,0.568115942,2.437880496,0.97234548,4.855187367,0.129261705,3,0.68388361,4.123093976,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,120,48,1.08801
WOPHEQ_clean,2.588235294,2.428571429,51.70665914,1.321610387,-0.602040816,-2.020937803,0.090505768,-0.094153603,6.673469388,0.701998043,0.890030802,0.951965243,0.813356226,5.509133682,0.136629383,4,0.670694181,4.623746572,7.269769071,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,1,120,48,1.19882
EYULOA_clean,2.588235294,2.428571429,51.70665914,1.112696737,-4.714625446,-1.396955745,0.178876079,-0.014139913,6.639714625,0.838828755,1.177561753,0.949581728,0.78031827,6.520667727,0.187604061,2,0.266461167,4.069026754,5.432902891,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,120,72,1.26506
GEZRAG_clean,1.333333333,2.241404418,53.11604345,0.820412039,-4.75,-3.200962403,0.366441251,-0.563106576,8.023668639,0.656144846,1.187960309,0.714974613,1.065902698,4.723710606,0.175915321,1,0.551169443,3.778491613,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,32.042,64.7,32.7,-0.77,1,1,0.32,,120,72,1.15353
NOBVOR_clean,1,2.241404418,53.11604345,0.711380207,-1.056122449,-1.049749769,-2.546938776,1.016954589,6.632653061,0.857430882,0.523122126,0,1.165913711,3.63757913,0.109714355,2,1.165344169,3.836760521,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,120,72,1.1717
VIPXUO_clean,2.577777778,2.271604938,43.82279673,1.428414198,-6.9088,-2.397329968,-0.082070588,-0.039621212,6.5856,0.78797404,1.217862758,1.009066885,0.772138092,8.408866488,0.172331302,4,0.286493258,4.836281907,7.264467722,0.016324865,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,120,72,1.18593
YOKKIU_clean,1,1,1.016064,0.946005319,-4.111111111,-2.226927701,0.485890653,1.284214414,7.728395062,0.633909222,0.590034965,1.956906782,0.879500501,4.157505902,0.136944358,2,0.569045616,3.876395828,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,46.068,78.2,24.5,-0.31,1,1,0.3,,120,72,1.38219
YOVPEG_clean,3.568181818,3.215686275,62.38762257,1.497947882,-12.40136054,-1.851927417,0.085804989,-0.037200466,6.344671202,0.907142133,1.113275586,0.972111473,0.915216006,10.78082186,0.148405101,9,0.323264453,5.483239705,9.078645684,0.191594735,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,120,120,1.27362
BIHMUC_clean,1,1,1.016064,1.115081704,-4.836734694,-2.855387314,0.274376417,1.54399093,7.551020408,0.597938845,0.568115942,2.437880496,0.97234548,4.855187367,0.129261705,3,0.68388361,4.123093976,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,120,144,1.36548
HELDOT_clean,3.394736842,2.840909091,60.36818889,1.460321901,-12.11418685,-3.769315624,0.278686991,0.704056132,6.955017301,0.573957074,0.736911105,0.92564292,0.768416184,9.615210349,0.146010718,9,0.310859207,5.173320876,8.707717989,0.297520661,27,58.9332,192,4.3,7.5,64,7.881,8.86,87.12,165,37.8,-0.77,0,1,0.25,,120,168,0.706681
NAGQET_clean,3,2.6,56.70724944,1.373238497,-1.025147929,-0.845769697,-0.616309172,-0.058115645,6.479289941,0.785457991,0.870909401,1.062148709,0.810225129,5.441747594,0.138339617,4,0.60089351,4.547276208,7.195714657,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,,130,24,1.16822
NAGQOD_clean,3,2.6,56.70724944,1.373238497,-1.025147929,-0.845769697,-0.616309172,-0.058115645,6.479289941,0.785457991,0.870909401,1.062148709,0.810225129,5.441747594,0.138339617,4,0.60089351,4.547276208,7.195714657,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,,130,24,1.16388
HEBJAB_clean,2.610169492,2.9375,74.69371258,1.20107847,-8.367346939,-4.81750639,-0.884081633,0.960709132,7.644081633,0.726049595,0.773000611,1.285503661,0.87909215,7.836275367,0.140821863,5,0.535685759,4.584967479,6.572020271,0.152739516,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,130,48,1.19151
DUKMON_clean,2.123076923,2.218181818,43.33217091,1.085549821,-0.271468144,-0.263642426,-0.441590819,0.644315438,8.260387812,0.73311599,0.6754642,1.218612643,0.892945117,8.318603842,0.173706097,3,0.529545041,4.123093976,4.564999021,0.086725844,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,130,72,1.26122
WOZGUP_clean,2.966101695,3.04,61.97752276,1.357401928,-9.125,-4.258655471,-0.359932432,-0.02453373,6.7275,0.683677942,1.186472384,0.989363528,0.683917264,8.671507925,0.154999126,4,0.515716276,4.814214813,7.65362091,0.079795939,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,130,72,0.69846
IWELIG01_clean,2.336871941,2.241404418,53.11604345,0.778867101,-0.959183673,-0.727253502,9,-0.094178251,6.714285714,0.974798086,0.730884558,1.149391391,0.982827155,2.453299758,0.122094044,0,0.984816435,4.274928499,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,130,96,1.86798
NEFTUP_clean,2.336871941,2.241404418,53.11604345,1.221480226,-0.359375,-0.070375614,0.413415537,0.00390625,8.4375,1.001967709,1.483204134,1.149391391,1.333333333,1.339262132,0.166666667,0,1.638071187,0,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,1,140,48,1.4053
OGUPIQ_clean,1,1,1.016064,1.038550884,-3.7475,-2.953989478,-2.293333333,1.263639847,7.91,0.716483235,0.62532725,1.153112912,0.968069135,4.348078141,0.136333413,3,0.660876448,3.965563772,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,140,72,1.63754
ZALMIL_clean,1.307692308,1,13.1048064,0.842941011,-6.08,-2.259665839,0.815213675,1.694700855,8.915555556,0.641963513,0.580540906,1.021593062,0.925047848,6.336486632,0.163474134,0,0.761105362,3.713572067,0,0,27,58.9332,192,4.3,7.5,64,7.881,8.86,18.015,100,78.5,-1.38,1,1,0.82,14,140,72,1.68188
HUYXUV_clean,3.564102564,3.3,75.37504305,1.344315464,-7.160493827,-1.0333257,0.684027778,-0.051595203,6.472222222,0.937957144,1.129032258,0.766586987,0.92787971,7.279980831,0.148048692,4,0.38196117,4.861748513,7.913795303,0.075498419,27,58.9332,192,4.3,7.5,64,7.881,8.86,73.0938,153,36.7,-1.01,0,1,0.22,2.4,140,96,1.3826
